item_id,sale_id,product_id,quantity,unit_price,subtotal,gst_rate,gst_amount,total
511,256,17531,3,481.94,1445.82,5,72.29,1518.11
512,256,4725,2,100.0,200.0,5,10.0,210.0
513,257,5374,1,65.16,65.16,5,3.26,68.42
514,257,4490,3,136.34,409.02,5,20.45,429.47
515,257,18147,1,330.45,330.45,5,16.52,346.97
516,258,20105,3,84.56,253.68,18,45.66,299.34
517,258,17715,3,473.15,1419.45,5,70.97,1490.42
518,258,3829,2,57.49,114.98,5,5.75,120.73
519,259,2349,1,333.37,333.37,5,16.67,350.04
520,259,24783,3,178.1,534.3,18,96.17,630.47
521,260,3309,1,62.49,62.49,5,3.12,65.61
522,260,5408,1,110.52,110.52,5,5.53,116.05
523,261,5290,2,132.99,265.98,5,13.3,279.28
524,261,24759,1,303.21,303.21,18,54.58,357.79
525,261,11169,2,245.95,491.9,5,24.59,516.5
526,262,1767,1,441.17,441.17,5,22.06,463.23
527,262,11346,1,329.34,329.34,5,16.47,345.81
528,263,16646,3,347.93,1043.79,5,52.19,1095.98
529,263,15613,2,403.02,806.04,5,40.3,846.34
530,264,9798,1,508.25,508.25,5,25.41,533.66
531,265,4227,3,64.93,194.79,5,9.74,204.53
532,265,18169,1,428.25,428.25,5,21.41,449.66
533,265,2796,1,516.29,516.29,5,25.81,542.1
534,266,15073,2,341.17,682.34,5,34.12,716.46
535,267,6874,3,470.65,1411.95,5,70.6,1482.55
536,268,11133,2,305.18,610.36,5,30.52,640.88
537,268,1959,3,244.03,732.09,5,36.6,768.69
538,269,10745,1,280.61,280.61,5,14.03,294.64
539,269,13409,1,345.46,345.46,5,17.27,362.73
540,269,5635,1,103.08,103.08,5,5.15,108.23
541,270,1760,2,278.64,557.28,5,27.86,585.14
542,270,24385,1,198.4,198.4,18,35.71,234.11
543,270,3641,2,118.69,237.38,5,11.87,249.25
544,271,3021,1,627.23,627.23,5,31.36,658.59
545,271,24296,1,279.14,279.14,18,50.25,329.39
546,271,14022,2,279.03,558.06,5,27.9,585.96
547,272,308,3,636.34,1909.02,5,95.45,2004.47
548,272,18793,3,299.51,898.53,5,44.93,943.46
549,273,2374,2,372.85,745.7,5,37.29,782.99
550,274,53,1,323.47,323.47,5,16.17,339.64
551,274,817,2,248.75,497.5,5,24.88,522.38
552,274,2787,1,281.96,281.96,5,14.1,296.06
553,275,25660,2,325.26,650.52,18,117.09,767.61
554,276,19675,1,427.45,427.45,5,21.37,448.82
555,276,10400,1,166.62,166.62,5,8.33,174.95
556,277,9129,1,245.53,245.53,5,12.28,257.81
557,277,15892,2,328.1,656.2,5,32.81,689.01
558,278,18882,3,300.18,900.54,5,45.03,945.57
559,278,6356,3,81.65,244.95,5,12.25,257.2
560,279,22940,1,178.17,178.17,18,32.07,210.24
561,280,6833,2,395.85,791.7,5,39.59,831.29
562,280,20671,2,239.51,479.02,18,86.22,565.24
563,281,21389,2,181.27,362.54,18,65.26,427.8
564,281,531,3,509.31,1527.93,5,76.4,1604.33
565,282,16149,1,260.08,260.08,5,13.0,273.08
566,283,7554,3,480.63,1441.89,5,72.09,1513.98
567,284,12149,2,199.86,399.72,5,19.99,419.71
568,285,21899,2,107.92,215.84,18,38.85,254.69
569,285,5091,1,85.66,85.66,5,4.28,89.94
570,286,5976,1,51.05,51.05,5,2.55,53.6
571,286,2967,3,477.8,1433.4,5,71.67,1505.07
572,286,21980,3,209.76,629.28,18,113.27,742.55
573,287,5804,2,94.02,188.04,5,9.4,197.44
574,287,23789,1,281.03,281.03,18,50.59,331.62
575,287,21186,2,218.98,437.96,18,78.83,516.79
576,288,377,3,261.13,783.39,5,39.17,822.56
577,288,8211,2,300.57,601.14,5,30.06,631.2
578,289,23721,3,268.21,804.63,18,144.83,949.46
579,289,19001,2,526.93,1053.86,5,52.69,1106.55
580,290,24770,2,291.32,582.64,18,104.88,687.52
581,290,4185,2,96.56,193.12,5,9.66,202.78
582,291,23783,3,272.35,817.05,18,147.07,964.12
583,291,17763,1,347.09,347.09,5,17.35,364.44
584,292,21735,3,147.34,442.02,18,79.56,521.58
585,292,2465,2,343.15,686.3,5,34.31,720.62
586,292,21682,2,136.58,273.16,18,49.17,322.33
587,293,16156,3,260.6,781.8,5,39.09,820.89
588,293,8282,2,427.73,855.46,5,42.77,898.23
589,294,11989,1,125.63,125.63,5,6.28,131.91
590,294,18794,1,491.02,491.02,5,24.55,515.57
591,295,9352,2,316.33,632.66,5,31.63,664.29
592,296,18444,3,458.17,1374.51,5,68.73,1443.24
593,297,19843,1,139.94,139.94,18,25.19,165.13
594,297,10067,3,295.55,886.65,5,44.33,930.98
595,298,20251,1,180.96,180.96,18,32.57,213.53
596,298,13829,2,339.25,678.5,5,33.93,712.42
597,299,19413,1,421.21,421.21,5,21.06,442.27
598,300,19901,2,125.23,250.46,18,45.08,295.54
599,300,9394,3,313.12,939.36,5,46.97,986.33
600,300,4583,2,42.65,85.3,5,4.26,89.56
601,300,16031,3,392.65,1177.95,5,58.9,1236.85
602,301,3944,2,122.93,245.86,5,12.29,258.15
603,302,20988,3,143.34,430.02,18,77.4,507.42
604,302,11730,2,316.18,632.36,5,31.62,663.98
605,302,7915,3,350.76,1052.28,5,52.61,1104.89
606,303,26012,2,235.06,470.12,18,84.62,554.74
607,303,9372,2,477.49,954.98,5,47.75,1002.73
608,304,24011,3,303.69,911.07,18,163.99,1075.06
609,304,20856,1,224.89,224.89,18,40.48,265.37
610,304,1403,1,613.22,613.22,5,30.66,643.88
611,305,5572,3,119.55,358.65,5,17.93,376.58
612,305,9897,2,218.41,436.82,5,21.84,458.66
613,306,9841,1,350.36,350.36,5,17.52,367.88
614,307,10975,1,232.82,232.82,5,11.64,244.46
615,308,2255,2,512.04,1024.08,5,51.2,1075.28
616,308,8072,3,511.04,1533.12,5,76.66,1609.78
617,309,13249,3,358.23,1074.69,5,53.73,1128.42
618,309,23828,1,257.46,257.46,18,46.34,303.8
619,310,14036,3,415.64,1246.92,5,62.35,1309.27
620,311,15928,3,258.23,774.69,5,38.73,813.42
621,312,15356,3,365.4,1096.2,5,54.81,1151.01
622,312,11208,2,124.17,248.34,5,12.42,260.76
623,312,21357,1,180.29,180.29,18,32.45,212.74
624,313,6594,1,74.6,74.6,5,3.73,78.33
625,313,25696,3,214.06,642.18,18,115.59,757.77
626,314,26035,3,217.28,651.84,18,117.33,769.17
627,314,6795,2,275.33,550.66,5,27.53,578.19
628,314,6979,3,348.66,1045.98,5,52.3,1098.28
629,315,6160,3,136.74,410.22,5,20.51,430.73
630,315,13676,1,360.86,360.86,5,18.04,378.9
631,316,13555,3,267.85,803.55,5,40.18,843.73
632,316,9934,2,232.78,465.56,5,23.28,488.84
633,317,16624,3,544.63,1633.89,5,81.69,1715.58
634,317,15327,3,474.2,1422.6,5,71.13,1493.73
635,317,24229,3,235.83,707.49,18,127.35,834.84
636,318,1991,3,316.12,948.36,5,47.42,995.78
637,319,21848,3,236.11,708.33,18,127.5,835.83
638,320,2743,3,580.42,1741.26,5,87.06,1828.32
639,320,11051,3,213.43,640.29,5,32.01,672.3
640,320,14832,1,440.43,440.43,5,22.02,462.45
641,321,2852,1,390.18,390.18,5,19.51,409.69
642,322,24772,2,175.09,350.18,18,63.03,413.21
643,322,10932,1,197.1,197.1,5,9.86,206.95
644,323,1589,1,446.57,446.57,5,22.33,468.9
645,324,3773,3,134.73,404.19,5,20.21,424.4
646,324,2644,2,395.77,791.54,5,39.58,831.12
647,324,6484,1,111.29,111.29,5,5.56,116.85
648,325,17481,2,440.67,881.34,5,44.07,925.41
649,326,9154,2,382.28,764.56,5,38.23,802.79
650,326,6788,1,518.2,518.2,5,25.91,544.11
651,327,18938,2,494.55,989.1,5,49.46,1038.56
652,327,6480,1,129.19,129.19,5,6.46,135.65
653,327,2476,3,484.06,1452.18,5,72.61,1524.79
654,328,8067,3,319.49,958.47,5,47.92,1006.39
655,329,22022,2,204.8,409.6,18,73.73,483.33
656,329,18054,1,329.45,329.45,5,16.47,345.92
657,329,1485,1,534.86,534.86,5,26.74,561.6
658,330,10968,2,201.39,402.78,5,20.14,422.92
659,330,21931,2,119.99,239.98,18,43.2,283.18
660,331,8678,2,355.72,711.44,5,35.57,747.01
661,331,7851,3,288.94,866.82,5,43.34,910.16
662,332,7592,3,300.9,902.7,5,45.13,947.83
663,333,3883,1,125.48,125.48,5,6.27,131.75
664,333,25917,1,196.12,196.12,18,35.3,231.42
665,334,20283,3,182.56,547.68,18,98.58,646.26
666,335,9087,3,382.8,1148.4,5,57.42,1205.82
667,335,5619,1,49.16,49.16,5,2.46,51.62
668,335,16055,1,380.21,380.21,5,19.01,399.22
669,336,7489,3,491.26,1473.78,5,73.69,1547.47
670,336,4431,3,59.15,177.45,5,8.87,186.32
671,337,511,1,351.5,351.5,5,17.57,369.07
672,338,25015,2,284.39,568.78,18,102.38,671.16
673,338,15269,2,419.04,838.08,5,41.9,879.98
674,338,1548,1,395.43,395.43,5,19.77,415.2
675,338,18523,3,284.55,853.65,5,42.68,896.33
676,339,11902,1,264.65,264.65,5,13.23,277.88
677,339,12932,2,218.44,436.88,5,21.84,458.72
678,340,7823,3,333.24,999.72,5,49.99,1049.71
679,341,18827,1,525.52,525.52,5,26.28,551.8
680,341,24649,2,200.37,400.74,18,72.13,472.87
681,341,4666,1,105.63,105.63,5,5.28,110.91
682,342,21157,2,221.38,442.76,18,79.7,522.46
683,343,5283,2,147.11,294.22,5,14.71,308.93
684,344,17026,1,386.41,386.41,5,19.32,405.73
685,344,10570,2,199.86,399.72,5,19.99,419.71
686,345,21770,1,180.88,180.88,18,32.56,213.44
687,346,4987,2,64.32,128.64,5,6.43,135.07
688,347,15038,3,283.99,851.97,5,42.6,894.57
689,347,14387,2,322.14,644.28,5,32.21,676.49
690,347,18839,3,443.11,1329.33,5,66.47,1395.8
691,348,12449,1,295.39,295.39,5,14.77,310.16
692,348,1836,3,629.46,1888.38,5,94.42,1982.8
693,348,10133,2,222.17,444.34,5,22.22,466.56
694,349,15851,1,391.75,391.75,5,19.59,411.34
695,350,6863,1,223.84,223.84,5,11.19,235.03
696,350,8693,2,493.12,986.24,5,49.31,1035.55
697,351,14766,2,279.1,558.2,5,27.91,586.11
698,352,19082,2,401.08,802.16,5,40.11,842.27
699,353,26295,2,151.42,302.84,18,54.51,357.35
700,353,17764,1,359.21,359.21,5,17.96,377.17
701,353,400,1,618.91,618.91,5,30.95,649.86
702,354,24128,2,241.54,483.08,18,86.95,570.03
703,354,8435,2,264.51,529.02,5,26.45,555.47
704,354,460,3,499.79,1499.37,5,74.97,1574.34
705,354,5275,2,45.3,90.6,5,4.53,95.13
706,355,253,2,580.73,1161.46,5,58.07,1219.53
707,355,22711,1,118.1,118.1,18,21.26,139.36
708,356,11881,2,295.92,591.84,5,29.59,621.43
709,356,6710,1,376.31,376.31,5,18.82,395.13
710,357,19353,3,432.3,1296.9,5,64.85,1361.75
711,357,4865,1,78.59,78.59,5,3.93,82.52
712,357,5311,2,110.57,221.14,5,11.06,232.2
713,357,26033,2,286.37,572.74,18,103.09,675.83
714,358,3731,1,72.62,72.62,5,3.63,76.25
715,358,26345,1,299.3,299.3,18,53.87,353.17
716,359,21943,2,184.32,368.64,18,66.36,435.0
717,359,3050,1,620.71,620.71,5,31.04,651.75
718,360,2481,1,330.38,330.38,5,16.52,346.9
719,360,22506,3,203.42,610.26,18,109.85,720.11
720,361,15787,2,448.51,897.02,5,44.85,941.87
721,361,5956,1,105.28,105.28,5,5.26,110.54
722,361,26358,3,303.92,911.76,18,164.12,1075.88
723,361,12336,3,190.42,571.26,5,28.56,599.82
724,362,4819,2,132.26,264.52,5,13.23,277.75
725,362,19745,2,293.45,586.9,5,29.34,616.25
726,363,1473,2,395.16,790.32,5,39.52,829.84
727,363,9888,1,323.87,323.87,5,16.19,340.06
728,363,19915,2,114.49,228.98,18,41.22,270.2
729,364,18036,3,384.33,1152.99,5,57.65,1210.64
730,365,10280,3,244.3,732.9,5,36.65,769.55
731,366,1228,2,555.15,1110.3,5,55.52,1165.82
732,366,23275,2,216.55,433.1,18,77.96,511.06
733,367,4246,2,83.36,166.72,5,8.34,175.06
734,367,5350,2,99.04,198.08,5,9.9,207.98
735,367,502,1,543.23,543.23,5,27.16,570.39
736,368,22779,3,220.37,661.11,18,119.0,780.11
737,368,16325,1,312.21,312.21,5,15.61,327.82
738,369,3997,2,40.16,80.32,5,4.02,84.34
739,370,15766,3,366.36,1099.08,5,54.95,1154.03
740,370,7792,2,477.88,955.76,5,47.79,1003.55
741,370,18514,3,488.29,1464.87,5,73.24,1538.11
742,371,19719,1,285.35,285.35,5,14.27,299.62
743,371,6685,2,365.45,730.9,5,36.55,767.44
744,372,21924,3,237.25,711.75,18,128.12,839.87
745,372,12988,2,335.21,670.42,5,33.52,703.94
746,373,5801,2,65.89,131.78,5,6.59,138.37
747,373,8644,3,245.68,737.04,5,36.85,773.89
748,373,14509,1,232.0,232.0,5,11.6,243.6
749,374,4218,1,147.4,147.4,5,7.37,154.77
750,375,591,3,479.64,1438.92,5,71.95,1510.87
751,376,3082,1,439.04,439.04,5,21.95,460.99
752,376,9584,1,221.5,221.5,5,11.08,232.57
753,377,9930,2,126.43,252.86,5,12.64,265.5
754,378,22576,1,187.63,187.63,18,33.77,221.4
755,378,14234,1,393.56,393.56,5,19.68,413.24
756,378,12754,1,263.53,263.53,5,13.18,276.71
757,379,4639,1,128.99,128.99,5,6.45,135.44
758,380,20085,3,82.29,246.87,18,44.44,291.31
759,381,22864,2,213.15,426.3,18,76.73,503.03
760,381,17849,2,438.9,877.8,5,43.89,921.69
761,381,10631,3,205.49,616.47,5,30.82,647.29
762,382,19105,1,367.72,367.72,5,18.39,386.11
763,382,11277,1,129.02,129.02,5,6.45,135.47
764,382,23010,1,200.95,200.95,18,36.17,237.12
765,383,18127,1,276.13,276.13,5,13.81,289.94
766,383,4582,2,122.09,244.18,5,12.21,256.39
767,384,15941,2,379.84,759.68,5,37.98,797.66
768,385,2829,1,478.61,478.61,5,23.93,502.54
769,385,3710,2,129.03,258.06,5,12.9,270.96
770,385,4058,3,94.68,284.04,5,14.2,298.24
771,386,24440,3,239.7,719.1,18,129.44,848.54
772,386,12387,1,310.13,310.13,5,15.51,325.64
773,387,20729,3,198.14,594.42,18,107.0,701.42
774,387,7722,3,265.85,797.55,5,39.88,837.43
775,388,17924,2,347.32,694.64,5,34.73,729.37
776,389,7117,3,355.57,1066.71,5,53.34,1120.05
777,390,6796,2,246.06,492.12,5,24.61,516.73
778,390,20381,1,85.98,85.98,18,15.48,101.46
779,391,24176,1,233.1,233.1,18,41.96,275.06
780,392,11418,1,125.42,125.42,5,6.27,131.69
781,392,6984,2,548.26,1096.52,5,54.83,1151.35
782,393,11785,2,341.18,682.36,5,34.12,716.48
783,393,10319,3,325.98,977.94,5,48.9,1026.84
784,394,12920,3,315.79,947.37,5,47.37,994.74
785,394,13592,3,301.35,904.05,5,45.2,949.25
786,395,5334,3,88.15,264.45,5,13.22,277.67
787,395,4731,2,41.39,82.78,5,4.14,86.92
788,395,9620,1,545.55,545.55,5,27.28,572.83
789,396,24976,2,320.8,641.6,18,115.49,757.09
790,397,7461,1,249.73,249.73,5,12.49,262.22
791,397,14429,2,421.12,842.24,5,42.11,884.35
792,398,1611,1,298.15,298.15,5,14.91,313.06
793,399,15596,3,406.16,1218.48,5,60.92,1279.4
794,399,1502,1,293.67,293.67,5,14.68,308.35
795,400,12599,2,345.1,690.2,5,34.51,724.71
796,400,21091,2,224.35,448.7,18,80.77,529.47
797,401,4321,3,126.33,378.99,5,18.95,397.94
798,402,7314,3,455.36,1366.08,5,68.3,1434.38
799,402,18991,1,511.76,511.76,5,25.59,537.35
800,402,1384,3,355.56,1066.68,5,53.33,1120.01
801,403,19542,2,342.24,684.48,5,34.22,718.7
802,404,9452,3,477.13,1431.39,5,71.57,1502.96
803,404,26164,1,328.72,328.72,18,59.17,387.89
804,405,19181,1,273.31,273.31,5,13.67,286.98
805,405,22740,2,128.62,257.24,18,46.3,303.54
806,406,394,3,616.4,1849.2,5,92.46,1941.66
807,407,2090,1,386.17,386.17,5,19.31,405.48
808,407,3429,1,105.45,105.45,5,5.27,110.72
809,408,19142,1,441.71,441.71,5,22.09,463.8
810,408,23316,1,230.49,230.49,18,41.49,271.98
811,409,15473,1,248.09,248.09,5,12.4,260.49
812,409,15072,3,236.16,708.48,5,35.42,743.9
813,409,17158,1,493.88,493.88,5,24.69,518.57
814,410,17407,1,297.41,297.41,5,14.87,312.28
815,410,5450,3,45.73,137.19,5,6.86,144.05
816,410,19056,3,338.44,1015.32,5,50.77,1066.09
817,411,2972,2,327.93,655.86,5,32.79,688.65
818,412,16427,1,221.4,221.4,5,11.07,232.47
819,412,20193,2,203.24,406.48,18,73.17,479.65
820,412,2108,2,520.75,1041.5,5,52.08,1093.58
821,412,19923,1,211.24,211.24,18,38.02,249.26
822,413,20594,2,101.81,203.62,18,36.65,240.27
823,413,2691,2,493.42,986.84,5,49.34,1036.18
824,414,18184,2,434.4,868.8,5,43.44,912.24
825,415,15501,1,282.49,282.49,5,14.12,296.61
826,416,8141,2,244.27,488.54,5,24.43,512.97
827,417,15546,1,233.61,233.61,5,11.68,245.29
828,417,9699,1,521.89,521.89,5,26.09,547.98
829,418,20192,1,175.54,175.54,18,31.6,207.14
830,418,5518,3,112.52,337.56,5,16.88,354.44
831,418,4757,1,63.81,63.81,5,3.19,67.0
832,419,17613,1,409.08,409.08,5,20.45,429.53
833,419,1236,3,325.78,977.34,5,48.87,1026.21
834,420,8274,1,408.75,408.75,5,20.44,429.19
835,420,24598,1,229.9,229.9,18,41.38,271.28
836,421,11364,3,265.26,795.78,5,39.79,835.57
837,422,8689,3,548.87,1646.61,5,82.33,1728.94
838,422,20846,3,135.3,405.9,18,73.06,478.96
839,423,13777,2,273.06,546.12,5,27.31,573.43
840,423,8073,3,352.96,1058.88,5,52.94,1111.82
841,424,1871,1,286.92,286.92,5,14.35,301.27
842,424,11886,2,212.89,425.78,5,21.29,447.07
843,424,13795,2,225.19,450.38,5,22.52,472.9
844,425,6968,3,297.29,891.87,5,44.59,936.46
845,426,22918,1,206.64,206.64,18,37.2,243.84
846,426,25212,1,295.15,295.15,18,53.13,348.28
847,427,12814,2,241.42,482.84,5,24.14,506.98
848,428,17445,3,398.1,1194.3,5,59.72,1254.02
849,428,23047,1,125.47,125.47,18,22.58,148.05
850,429,19226,2,413.58,827.16,5,41.36,868.52
851,429,16320,3,240.16,720.48,5,36.02,756.5
852,430,13949,1,362.07,362.07,5,18.1,380.17
853,430,25963,3,200.5,601.5,18,108.27,709.77
854,430,6772,2,246.02,492.04,5,24.6,516.64
855,431,24131,1,334.12,334.12,18,60.14,394.26
856,431,12671,3,319.64,958.92,5,47.95,1006.87
857,431,4358,2,137.21,274.42,5,13.72,288.14
858,431,6969,3,318.86,956.58,5,47.83,1004.41
859,432,18035,1,444.93,444.93,5,22.25,467.18
860,433,6626,2,359.75,719.5,5,35.98,755.48
861,433,20562,3,118.23,354.69,18,63.84,418.53
862,433,5793,3,97.71,293.13,5,14.66,307.79
863,434,10750,2,139.82,279.64,5,13.98,293.62
864,434,6594,2,74.6,149.2,5,7.46,156.66
865,435,3436,1,147.66,147.66,5,7.38,155.04
866,436,10605,1,341.77,341.77,5,17.09,358.86
867,436,4554,2,146.07,292.14,5,14.61,306.75
868,437,12374,2,320.34,640.68,5,32.03,672.71
869,437,16556,2,300.91,601.82,5,30.09,631.91
870,438,15269,2,419.04,838.08,5,41.9,879.98
871,438,10112,2,197.13,394.26,5,19.71,413.97
872,439,7042,2,277.88,555.76,5,27.79,583.55
873,439,1270,1,255.16,255.16,5,12.76,267.92
874,439,15317,1,336.34,336.34,5,16.82,353.16
875,440,8125,3,331.5,994.5,5,49.73,1044.22
876,441,18571,1,514.2,514.2,5,25.71,539.91
877,441,15927,2,403.1,806.2,5,40.31,846.51
878,442,9867,1,526.9,526.9,5,26.34,553.25
879,442,26204,1,196.4,196.4,18,35.35,231.75
880,442,4784,3,106.23,318.69,5,15.93,334.62
881,443,6315,1,117.36,117.36,5,5.87,123.23
882,443,22879,2,235.52,471.04,18,84.79,555.83
883,444,3680,1,122.52,122.52,5,6.13,128.65
884,444,3171,2,519.88,1039.76,5,51.99,1091.75
885,444,15055,3,224.52,673.56,5,33.68,707.24
886,445,13380,1,339.11,339.11,5,16.96,356.07
887,445,1253,1,345.71,345.71,5,17.29,363.0
888,445,3820,3,50.48,151.44,5,7.57,159.01
889,446,20890,3,141.34,424.02,18,76.32,500.34
890,447,6854,3,391.4,1174.2,5,58.71,1232.91
891,448,14631,3,381.05,1143.15,5,57.16,1200.31
892,448,11728,3,128.47,385.41,5,19.27,404.68
893,449,23911,3,211.31,633.93,18,114.11,748.04
894,450,7766,1,383.2,383.2,5,19.16,402.36
895,450,11084,3,132.86,398.58,5,19.93,418.51
896,450,10019,3,194.0,582.0,5,29.1,611.1
897,451,8779,1,355.72,355.72,5,17.79,373.51
898,452,17907,2,290.6,581.2,5,29.06,610.26
899,453,24841,2,282.59,565.18,18,101.73,666.91
900,453,6368,1,52.17,52.17,5,2.61,54.78
901,454,15527,2,457.09,914.18,5,45.71,959.89
902,454,25534,3,237.25,711.75,18,128.12,839.87
903,455,20942,1,237.65,237.65,18,42.78,280.43
904,455,4416,1,106.85,106.85,5,5.34,112.19
905,455,25834,1,187.85,187.85,18,33.81,221.66
906,456,24998,2,291.92,583.84,18,105.09,688.93
907,456,16721,1,281.4,281.4,5,14.07,295.47
908,456,6452,2,129.71,259.42,5,12.97,272.39
909,457,10090,3,159.6,478.8,5,23.94,502.74
910,458,10123,3,274.24,822.72,5,41.14,863.86
911,458,20917,2,209.35,418.7,18,75.37,494.07
912,459,21437,3,228.51,685.53,18,123.4,808.93
913,460,19512,3,541.52,1624.56,5,81.23,1705.79
914,461,24627,2,257.45,514.9,18,92.68,607.58
915,462,12904,1,255.37,255.37,5,12.77,268.14
916,462,23823,3,332.44,997.32,18,179.52,1176.84
917,463,22537,1,163.14,163.14,18,29.37,192.51
918,463,3947,3,67.36,202.08,5,10.1,212.18
919,463,14559,3,469.89,1409.67,5,70.48,1480.15
920,464,15478,3,338.7,1016.1,5,50.8,1066.9
921,465,19769,2,388.01,776.02,5,38.8,814.82
922,466,16246,2,275.86,551.72,5,27.59,579.31
923,467,6420,3,134.39,403.17,5,20.16,423.33
924,467,21410,3,144.94,434.82,18,78.27,513.09
925,467,7455,3,313.02,939.06,5,46.95,986.01
926,468,17769,1,267.45,267.45,5,13.37,280.82
927,469,16468,2,388.63,777.26,5,38.86,816.12
928,469,18455,1,295.98,295.98,5,14.8,310.78
929,469,1142,2,505.71,1011.42,5,50.57,1061.99
930,470,1238,3,287.75,863.25,5,43.16,906.41
931,471,6719,2,309.92,619.84,5,30.99,650.83
932,471,5491,3,120.18,360.54,5,18.03,378.57
933,472,11272,1,169.02,169.02,5,8.45,177.47
934,472,10118,1,227.01,227.01,5,11.35,238.36
935,472,22946,2,237.58,475.16,18,85.53,560.69
936,473,8048,3,207.07,621.21,5,31.06,652.27
937,473,25456,3,323.15,969.45,18,174.5,1143.95
938,473,3503,2,88.98,177.96,5,8.9,186.86
939,473,16468,3,388.63,1165.89,5,58.29,1224.18
940,474,8335,2,231.38,462.76,5,23.14,485.9
941,474,10580,1,232.34,232.34,5,11.62,243.96
942,475,6754,2,362.39,724.78,5,36.24,761.02
943,475,191,3,246.09,738.27,5,36.91,775.18
944,476,2417,3,601.1,1803.3,5,90.17,1893.47
945,476,1170,2,634.96,1269.92,5,63.5,1333.42
946,476,6704,2,452.04,904.08,5,45.2,949.28
947,477,7804,2,374.43,748.86,5,37.44,786.3
948,477,3080,2,354.16,708.32,5,35.42,743.74
949,477,10656,3,249.08,747.24,5,37.36,784.6
950,477,13746,1,438.55,438.55,5,21.93,460.48
951,478,1865,1,510.28,510.28,5,25.51,535.79
952,478,12986,3,166.26,498.78,5,24.94,523.72
953,479,21145,2,106.55,213.1,18,38.36,251.46
954,479,25491,2,185.09,370.18,18,66.63,436.81
955,480,25095,2,273.8,547.6,18,98.57,646.17
956,481,18563,1,545.05,545.05,5,27.25,572.3
957,482,9235,3,445.86,1337.58,5,66.88,1404.46
958,482,17570,2,413.26,826.52,5,41.33,867.85
959,482,5065,3,120.25,360.75,5,18.04,378.79
960,483,24635,3,151.07,453.21,18,81.58,534.79
961,484,8298,2,458.55,917.1,5,45.86,962.96
962,484,17534,3,327.93,983.79,5,49.19,1032.98
963,484,12415,1,157.07,157.07,5,7.85,164.92
964,485,15973,3,282.9,848.7,5,42.44,891.13
965,486,23169,1,290.46,290.46,18,52.28,342.74
966,486,2942,1,315.04,315.04,5,15.75,330.79
967,487,1605,1,248.49,248.49,5,12.42,260.91
968,488,24337,1,203.74,203.74,18,36.67,240.41
969,488,5299,2,105.33,210.66,5,10.53,221.19
970,488,21214,2,138.26,276.52,18,49.77,326.29
971,489,22943,3,100.15,300.45,18,54.08,354.53
972,489,2687,1,470.83,470.83,5,23.54,494.37
973,490,15662,1,247.44,247.44,5,12.37,259.81
974,490,9070,2,461.06,922.12,5,46.11,968.23
975,491,14354,3,349.09,1047.27,5,52.36,1099.63
976,492,23526,3,158.74,476.22,18,85.72,561.94
977,492,2451,1,480.08,480.08,5,24.0,504.08
978,493,20145,1,233.62,233.62,18,42.05,275.67
979,494,1984,3,279.96,839.88,5,41.99,881.87
980,494,7739,2,205.5,411.0,5,20.55,431.55
981,495,15809,1,454.64,454.64,5,22.73,477.37
982,495,15884,3,438.12,1314.36,5,65.72,1380.08
983,496,12226,1,220.96,220.96,5,11.05,232.01
984,496,12897,2,246.88,493.76,5,24.69,518.45
985,496,25782,2,222.3,444.6,18,80.03,524.63
986,497,18420,1,439.29,439.29,5,21.96,461.25
987,498,25639,1,200.56,200.56,18,36.1,236.66
988,498,12837,1,147.48,147.48,5,7.37,154.85
989,499,7391,1,271.46,271.46,5,13.57,285.03
990,499,26195,1,271.37,271.37,18,48.85,320.22
991,500,7332,1,371.31,371.31,5,18.57,389.88
992,501,8760,2,465.37,930.74,5,46.54,977.28
993,502,6419,2,46.65,93.3,5,4.67,97.97
994,502,6180,1,80.03,80.03,5,4.0,84.03
995,502,11191,1,339.64,339.64,5,16.98,356.62
996,503,21866,3,243.61,730.83,18,131.55,862.38
997,503,2586,1,280.02,280.02,5,14.0,294.02
998,503,819,1,462.88,462.88,5,23.14,486.02
999,504,10599,2,317.45,634.9,5,31.75,666.64
1000,505,5348,1,75.53,75.53,5,3.78,79.31
1001,505,2997,3,576.28,1728.84,5,86.44,1815.28
1002,506,23680,2,308.43,616.86,18,111.03,727.89
1003,507,14568,2,367.99,735.98,5,36.8,772.78
1004,507,23832,2,220.41,440.82,18,79.35,520.17
1005,507,731,2,454.04,908.08,5,45.4,953.48
1006,508,6786,1,324.94,324.94,5,16.25,341.19
1007,509,13941,2,350.4,700.8,5,35.04,735.84
1008,510,17380,2,548.06,1096.12,5,54.81,1150.93
1009,511,2540,2,283.66,567.32,5,28.37,595.69
1010,511,22231,1,161.38,161.38,18,29.05,190.43
1011,512,19594,2,380.65,761.3,5,38.06,799.37
1012,513,12850,2,339.21,678.42,5,33.92,712.34
1013,514,16318,2,366.64,733.28,5,36.66,769.94
1014,515,19694,1,499.97,499.97,5,25.0,524.97
1015,515,18449,2,259.91,519.82,5,25.99,545.81
1016,516,21686,3,196.39,589.17,18,106.05,695.22
1017,517,8802,2,533.79,1067.58,5,53.38,1120.96
