product_id,name,sku,category,subcategory,hsn_code,gst_rate,cost_price,selling_price,margin_percent,created_at
185,Crispy Vegetable Tikka Masala,NOR-VEG-00185,North Indian Main Course,Vegetable Curries,2106,5,473.12,642.18,26.33,2022-02-10T00:00:00
186,Special Chicken Saag,NOR-CHI-00186,North Indian Main Course,Chicken Curries,2106,5,281.37,353.11,20.32,2022-08-24T00:00:00
187,Butter Paneer Butter Masala,NOR-PAN-00187,North Indian Main Course,Paneer Dishes,2106,5,191.21,260.74,26.67,2023-07-27T00:00:00
188,Butter Dal Tikka Masala,NOR-DAL-00188,North Indian Main Course,Dal & Lentils,2106,5,438.32,580.23,24.46,2022-04-11T00:00:00
189,Butter Vegetable Roganjosh,NOR-VEG-00189,North Indian Main Course,Vegetable Curries,2106,5,434.21,557.49,22.11,2022-04-01T00:00:00
190,Masala Paneer Korma,NOR-PAN-00190,North Indian Main Course,Paneer Dishes,2106,5,486.26,644.89,24.6,2023-06-07T00:00:00
191,Special Paneer Korma,NOR-PAN-00191,North Indian Main Course,Paneer Dishes,2106,5,191.7,246.09,22.1,2023-04-03T00:00:00
192,Crispy Dal Butter Masala,NOR-DAL-00192,North Indian Main Course,Dal & Lentils,2106,5,219.64,311.44,29.48,2022-09-27T00:00:00
193,Classic Dal Tikka Masala,NOR-DAL-00193,North Indian Main Course,Dal & Lentils,2106,5,338.55,435.26,22.22,2022-06-25T00:00:00
194,Classic Dal Lababdar,NOR-DAL-00194,North Indian Main Course,Dal & Lentils,2106,5,354.82,446.57,20.55,2023-10-19T00:00:00
195,Masala Dal Lababdar,NOR-DAL-00195,North Indian Main Course,Dal & Lentils,2106,5,354.21,503.77,29.69,2022-07-30T00:00:00
196,Tandoori Mutton Tikka Masala,NOR-MUT-00196,North Indian Main Course,Mutton Delicacies,2106,5,348.83,441.01,20.9,2023-09-18T00:00:00
197,Crispy Paneer Korma,NOR-PAN-00197,North Indian Main Course,Paneer Dishes,2106,5,194.19,266.93,27.25,2022-02-22T00:00:00
198,Amritsari Dal Roganjosh,NOR-DAL-00198,North Indian Main Course,Dal & Lentils,2106,5,300.99,396.17,24.03,2023-02-04T00:00:00
199,Amritsari Mutton Saag,NOR-MUT-00199,North Indian Main Course,Mutton Delicacies,2106,5,216.16,280.66,22.98,2022-01-31T00:00:00
200,Butter Dal Saag,NOR-DAL-00200,North Indian Main Course,Dal & Lentils,2106,5,307.31,425.14,27.72,2022-12-20T00:00:00
201,Tandoori Mutton Saag,NOR-MUT-00201,North Indian Main Course,Mutton Delicacies,2106,5,394.25,539.14,26.87,2023-01-16T00:00:00
202,Crispy Chicken Korma,NOR-CHI-00202,North Indian Main Course,Chicken Curries,2106,5,389.86,521.6,25.26,2023-08-31T00:00:00
203,Classic Paneer Saag,NOR-PAN-00203,North Indian Main Course,Paneer Dishes,2106,5,216.37,279.59,22.61,2023-07-22T00:00:00
204,Special Dal Roganjosh,NOR-DAL-00204,North Indian Main Course,Dal & Lentils,2106,5,381.44,514.71,25.89,2022-01-20T00:00:00
205,Special Mutton Do Pyaza,NOR-MUT-00205,North Indian Main Course,Mutton Delicacies,2106,5,357.41,486.17,26.48,2022-04-20T00:00:00
206,Butter Dal Korma,NOR-DAL-00206,North Indian Main Course,Dal & Lentils,2106,5,367.9,509.26,27.76,2023-08-14T00:00:00
207,Amritsari Chicken Roganjosh,NOR-CHI-00207,North Indian Main Course,Chicken Curries,2106,5,208.97,287.1,27.21,2023-04-15T00:00:00
208,Amritsari Mutton Butter Masala,NOR-MUT-00208,North Indian Main Course,Mutton Delicacies,2106,5,375.0,489.69,23.42,2023-03-04T00:00:00
209,Spicy Paneer Do Pyaza,NOR-PAN-00209,North Indian Main Course,Paneer Dishes,2106,5,385.99,528.11,26.91,2022-12-20T00:00:00
210,Special Chicken Korma,NOR-CHI-00210,North Indian Main Course,Chicken Curries,2106,5,451.44,596.64,24.34,2022-10-18T00:00:00
211,Spicy Paneer Butter Masala,NOR-PAN-00211,North Indian Main Course,Paneer Dishes,2106,5,209.06,277.62,24.7,2022-11-12T00:00:00
212,Hyderabadi Mutton Roganjosh,NOR-MUT-00212,North Indian Main Course,Mutton Delicacies,2106,5,222.67,304.54,26.88,2023-01-04T00:00:00
213,Classic Dal Butter Masala,NOR-DAL-00213,North Indian Main Course,Dal & Lentils,2106,5,235.57,303.79,22.46,2023-10-13T00:00:00
214,Masala Paneer Lababdar,NOR-PAN-00214,North Indian Main Course,Paneer Dishes,2106,5,382.81,511.39,25.14,2022-09-06T00:00:00
215,Masala Mutton Makhani,NOR-MUT-00215,North Indian Main Course,Mutton Delicacies,2106,5,390.93,549.53,28.86,2022-09-18T00:00:00
216,Masala Paneer Lababdar,NOR-PAN-00216,North Indian Main Course,Paneer Dishes,2106,5,333.29,456.04,26.92,2023-04-21T00:00:00
217,Special Mutton Butter Masala,NOR-MUT-00217,North Indian Main Course,Mutton Delicacies,2106,5,257.28,323.81,20.55,2023-07-15T00:00:00
218,Masala Chicken Roganjosh,NOR-CHI-00218,North Indian Main Course,Chicken Curries,2106,5,216.82,289.19,25.03,2022-09-18T00:00:00
219,Spicy Vegetable Saag,NOR-VEG-00219,North Indian Main Course,Vegetable Curries,2106,5,331.4,458.36,27.7,2022-05-09T00:00:00
220,Classic Chicken Saag,NOR-CHI-00220,North Indian Main Course,Chicken Curries,2106,5,417.83,593.32,29.58,2023-11-13T00:00:00
221,Classic Mutton Roganjosh,NOR-MUT-00221,North Indian Main Course,Mutton Delicacies,2106,5,360.54,476.06,24.27,2022-02-15T00:00:00
222,Masala Mutton Tikka Masala,NOR-MUT-00222,North Indian Main Course,Mutton Delicacies,2106,5,323.48,406.06,20.34,2023-06-10T00:00:00
223,Hyderabadi Dal Roganjosh,NOR-DAL-00223,North Indian Main Course,Dal & Lentils,2106,5,216.61,276.13,21.56,2023-03-28T00:00:00
224,Tandoori Mutton Tikka Masala,NOR-MUT-00224,North Indian Main Course,Mutton Delicacies,2106,5,294.06,402.26,26.9,2022-12-20T00:00:00
225,Crispy Vegetable Korma,NOR-VEG-00225,North Indian Main Course,Vegetable Curries,2106,5,207.1,271.32,23.67,2022-06-07T00:00:00
226,Butter Dal Roganjosh,NOR-DAL-00226,North Indian Main Course,Dal & Lentils,2106,5,305.56,383.95,20.42,2022-02-10T00:00:00
227,Butter Vegetable Tikka Masala,NOR-VEG-00227,North Indian Main Course,Vegetable Curries,2106,5,215.95,300.04,28.03,2022-03-26T00:00:00
228,Classic Vegetable Korma,NOR-VEG-00228,North Indian Main Course,Vegetable Curries,2106,5,480.58,630.03,23.72,2022-08-14T00:00:00
229,Hyderabadi Dal Roganjosh,NOR-DAL-00229,North Indian Main Course,Dal & Lentils,2106,5,453.32,594.34,23.73,2023-07-01T00:00:00
230,Classic Mutton Lababdar,NOR-MUT-00230,North Indian Main Course,Mutton Delicacies,2106,5,307.68,421.31,26.97,2023-02-24T00:00:00
231,Special Dal Roganjosh,NOR-DAL-00231,North Indian Main Course,Dal & Lentils,2106,5,327.51,448.01,26.9,2022-08-27T00:00:00
232,Special Paneer Roganjosh,NOR-PAN-00232,North Indian Main Course,Paneer Dishes,2106,5,411.16,581.0,29.23,2023-09-01T00:00:00
233,Amritsari Dal Saag,NOR-DAL-00233,North Indian Main Course,Dal & Lentils,2106,5,324.62,429.71,24.46,2023-10-21T00:00:00
234,Butter Mutton Roganjosh,NOR-MUT-00234,North Indian Main Course,Mutton Delicacies,2106,5,366.1,488.05,24.99,2023-09-30T00:00:00
235,Classic Mutton Roganjosh,NOR-MUT-00235,North Indian Main Course,Mutton Delicacies,2106,5,455.37,642.78,29.16,2022-02-09T00:00:00
236,Special Vegetable Makhani,NOR-VEG-00236,North Indian Main Course,Vegetable Curries,2106,5,423.62,530.12,20.09,2022-06-14T00:00:00
237,Spicy Dal Roganjosh,NOR-DAL-00237,North Indian Main Course,Dal & Lentils,2106,5,286.12,392.87,27.17,2022-10-10T00:00:00
238,Special Chicken Roganjosh,NOR-CHI-00238,North Indian Main Course,Chicken Curries,2106,5,189.44,267.02,29.05,2022-01-07T00:00:00
239,Masala Mutton Do Pyaza,NOR-MUT-00239,North Indian Main Course,Mutton Delicacies,2106,5,410.95,536.73,23.43,2022-03-25T00:00:00
240,Crispy Vegetable Tikka Masala,NOR-VEG-00240,North Indian Main Course,Vegetable Curries,2106,5,342.02,478.92,28.59,2022-12-09T00:00:00
241,Tandoori Chicken Korma,NOR-CHI-00241,North Indian Main Course,Chicken Curries,2106,5,384.18,483.97,20.62,2023-01-19T00:00:00
242,Tandoori Dal Roganjosh,NOR-DAL-00242,North Indian Main Course,Dal & Lentils,2106,5,439.81,573.41,23.3,2022-06-11T00:00:00
243,Tandoori Paneer Roganjosh,NOR-PAN-00243,North Indian Main Course,Paneer Dishes,2106,5,180.87,247.47,26.91,2023-04-27T00:00:00
244,Hyderabadi Chicken Makhani,NOR-CHI-00244,North Indian Main Course,Chicken Curries,2106,5,237.6,332.88,28.62,2023-09-14T00:00:00
245,Classic Chicken Butter Masala,NOR-CHI-00245,North Indian Main Course,Chicken Curries,2106,5,402.79,511.39,21.24,2022-03-10T00:00:00
246,Tandoori Vegetable Korma,NOR-VEG-00246,North Indian Main Course,Vegetable Curries,2106,5,240.05,306.52,21.69,2022-03-03T00:00:00
247,Hyderabadi Vegetable Butter Masala,NOR-VEG-00247,North Indian Main Course,Vegetable Curries,2106,5,313.54,408.45,23.24,2023-04-03T00:00:00
248,Masala Mutton Lababdar,NOR-MUT-00248,North Indian Main Course,Mutton Delicacies,2106,5,243.19,335.94,27.61,2022-08-09T00:00:00
249,Crispy Vegetable Lababdar,NOR-VEG-00249,North Indian Main Course,Vegetable Curries,2106,5,312.6,429.29,27.18,2022-11-06T00:00:00
250,Amritsari Dal Saag,NOR-DAL-00250,North Indian Main Course,Dal & Lentils,2106,5,497.29,636.17,21.83,2022-03-23T00:00:00
251,Masala Vegetable Butter Masala,NOR-VEG-00251,North Indian Main Course,Vegetable Curries,2106,5,395.97,502.88,21.26,2022-05-14T00:00:00
252,Amritsari Paneer Tikka Masala,NOR-PAN-00252,North Indian Main Course,Paneer Dishes,2106,5,277.05,356.88,22.37,2023-02-26T00:00:00
253,Amritsari Mutton Korma,NOR-MUT-00253,North Indian Main Course,Mutton Delicacies,2106,5,411.84,580.73,29.08,2023-04-19T00:00:00
254,Crispy Mutton Butter Masala,NOR-MUT-00254,North Indian Main Course,Mutton Delicacies,2106,5,303.34,410.11,26.03,2022-11-15T00:00:00
255,Tandoori Vegetable Tikka Masala,NOR-VEG-00255,North Indian Main Course,Vegetable Curries,2106,5,276.71,393.71,29.72,2023-08-23T00:00:00
256,Spicy Chicken Korma,NOR-CHI-00256,North Indian Main Course,Chicken Curries,2106,5,202.45,255.7,20.83,2022-08-06T00:00:00
257,Hyderabadi Vegetable Lababdar,NOR-VEG-00257,North Indian Main Course,Vegetable Curries,2106,5,389.2,492.29,20.94,2023-11-13T00:00:00
258,Butter Chicken Korma,NOR-CHI-00258,North Indian Main Course,Chicken Curries,2106,5,359.32,465.01,22.73,2022-06-10T00:00:00
259,Classic Mutton Do Pyaza,NOR-MUT-00259,North Indian Main Course,Mutton Delicacies,2106,5,240.31,337.43,28.78,2023-04-02T00:00:00
260,Hyderabadi Mutton Tikka Masala,NOR-MUT-00260,North Indian Main Course,Mutton Delicacies,2106,5,225.65,285.45,20.95,2022-03-31T00:00:00
261,Special Dal Makhani,NOR-DAL-00261,North Indian Main Course,Dal & Lentils,2106,5,389.79,534.6,27.09,2023-12-01T00:00:00
262,Crispy Dal Makhani,NOR-DAL-00262,North Indian Main Course,Dal & Lentils,2106,5,340.66,473.97,28.13,2022-01-17T00:00:00
263,Amritsari Paneer Roganjosh,NOR-PAN-00263,North Indian Main Course,Paneer Dishes,2106,5,201.51,267.75,24.74,2022-07-01T00:00:00
264,Amritsari Dal Butter Masala,NOR-DAL-00264,North Indian Main Course,Dal & Lentils,2106,5,298.87,400.09,25.3,2022-02-20T00:00:00
265,Crispy Mutton Do Pyaza,NOR-MUT-00265,North Indian Main Course,Mutton Delicacies,2106,5,401.99,546.4,26.43,2023-09-24T00:00:00
266,Butter Chicken Tikka Masala,NOR-CHI-00266,North Indian Main Course,Chicken Curries,2106,5,430.32,556.32,22.65,2022-12-27T00:00:00
267,Special Vegetable Roganjosh,NOR-VEG-00267,North Indian Main Course,Vegetable Curries,2106,5,362.45,463.87,21.86,2023-06-06T00:00:00
268,Hyderabadi Mutton Korma,NOR-MUT-00268,North Indian Main Course,Mutton Delicacies,2106,5,404.51,572.71,29.37,2022-08-21T00:00:00
269,Masala Paneer Makhani,NOR-PAN-00269,North Indian Main Course,Paneer Dishes,2106,5,185.72,257.96,28.0,2023-10-21T00:00:00
270,Masala Chicken Saag,NOR-CHI-00270,North Indian Main Course,Chicken Curries,2106,5,486.93,645.54,24.57,2023-03-18T00:00:00
271,Butter Paneer Do Pyaza,NOR-PAN-00271,North Indian Main Course,Paneer Dishes,2106,5,300.62,386.36,22.19,2022-01-30T00:00:00
272,Masala Chicken Tikka Masala,NOR-CHI-00272,North Indian Main Course,Chicken Curries,2106,5,422.22,567.73,25.63,2022-10-19T00:00:00
273,Tandoori Mutton Roganjosh,NOR-MUT-00273,North Indian Main Course,Mutton Delicacies,2106,5,479.18,639.23,25.04,2022-07-11T00:00:00
274,Amritsari Chicken Do Pyaza,NOR-CHI-00274,North Indian Main Course,Chicken Curries,2106,5,439.26,568.47,22.73,2023-09-13T00:00:00
275,Spicy Mutton Do Pyaza,NOR-MUT-00275,North Indian Main Course,Mutton Delicacies,2106,5,263.17,371.7,29.2,2022-01-25T00:00:00
276,Masala Chicken Lababdar,NOR-CHI-00276,North Indian Main Course,Chicken Curries,2106,5,361.7,487.07,25.74,2022-09-04T00:00:00
277,Hyderabadi Chicken Butter Masala,NOR-CHI-00277,North Indian Main Course,Chicken Curries,2106,5,425.64,537.99,20.88,2022-03-13T00:00:00
278,Masala Mutton Butter Masala,NOR-MUT-00278,North Indian Main Course,Mutton Delicacies,2106,5,206.8,270.77,23.63,2022-11-25T00:00:00
279,Spicy Dal Butter Masala,NOR-DAL-00279,North Indian Main Course,Dal & Lentils,2106,5,227.12,298.54,23.92,2022-09-10T00:00:00
280,Spicy Paneer Tikka Masala,NOR-PAN-00280,North Indian Main Course,Paneer Dishes,2106,5,257.46,336.76,23.55,2022-11-27T00:00:00
281,Special Mutton Korma,NOR-MUT-00281,North Indian Main Course,Mutton Delicacies,2106,5,412.08,518.42,20.51,2022-11-17T00:00:00
282,Classic Mutton Korma,NOR-MUT-00282,North Indian Main Course,Mutton Delicacies,2106,5,338.15,457.08,26.02,2022-02-05T00:00:00
283,Butter Chicken Tikka Masala,NOR-CHI-00283,North Indian Main Course,Chicken Curries,2106,5,180.1,250.62,28.14,2022-06-20T00:00:00
284,Amritsari Mutton Tikka Masala,NOR-MUT-00284,North Indian Main Course,Mutton Delicacies,2106,5,252.17,347.33,27.4,2022-09-02T00:00:00
285,Masala Vegetable Lababdar,NOR-VEG-00285,North Indian Main Course,Vegetable Curries,2106,5,229.82,322.07,28.64,2023-09-18T00:00:00
286,Spicy Mutton Lababdar,NOR-MUT-00286,North Indian Main Course,Mutton Delicacies,2106,5,506.81,648.88,21.89,2023-01-09T00:00:00
287,Classic Chicken Do Pyaza,NOR-CHI-00287,North Indian Main Course,Chicken Curries,2106,5,475.36,605.45,21.49,2022-02-17T00:00:00
288,Crispy Vegetable Makhani,NOR-VEG-00288,North Indian Main Course,Vegetable Curries,2106,5,208.66,289.76,27.99,2023-07-13T00:00:00
289,Hyderabadi Vegetable Butter Masala,NOR-VEG-00289,North Indian Main Course,Vegetable Curries,2106,5,293.78,387.97,24.28,2022-08-11T00:00:00
290,Spicy Dal Tikka Masala,NOR-DAL-00290,North Indian Main Course,Dal & Lentils,2106,5,197.5,266.96,26.02,2022-07-30T00:00:00
291,Tandoori Dal Saag,NOR-DAL-00291,North Indian Main Course,Dal & Lentils,2106,5,408.56,577.57,29.26,2023-01-12T00:00:00
292,Hyderabadi Paneer Lababdar,NOR-PAN-00292,North Indian Main Course,Paneer Dishes,2106,5,381.06,518.84,26.56,2022-05-17T00:00:00
293,Spicy Dal Korma,NOR-DAL-00293,North Indian Main Course,Dal & Lentils,2106,5,330.17,417.37,20.89,2023-10-07T00:00:00
294,Amritsari Paneer Korma,NOR-PAN-00294,North Indian Main Course,Paneer Dishes,2106,5,261.19,364.69,28.38,2023-04-16T00:00:00
295,Amritsari Chicken Do Pyaza,NOR-CHI-00295,North Indian Main Course,Chicken Curries,2106,5,425.49,586.83,27.49,2022-02-20T00:00:00
296,Masala Dal Korma,NOR-DAL-00296,North Indian Main Course,Dal & Lentils,2106,5,377.87,496.26,23.86,2023-08-29T00:00:00
297,Spicy Dal Korma,NOR-DAL-00297,North Indian Main Course,Dal & Lentils,2106,5,236.5,310.19,23.76,2022-03-23T00:00:00
298,Special Chicken Butter Masala,NOR-CHI-00298,North Indian Main Course,Chicken Curries,2106,5,217.23,273.3,20.52,2022-04-21T00:00:00
299,Butter Chicken Saag,NOR-CHI-00299,North Indian Main Course,Chicken Curries,2106,5,346.89,493.42,29.7,2022-02-28T00:00:00
300,Masala Dal Do Pyaza,NOR-DAL-00300,North Indian Main Course,Dal & Lentils,2106,5,341.85,438.01,21.95,2022-10-13T00:00:00
301,Hyderabadi Chicken Tikka Masala,NOR-CHI-00301,North Indian Main Course,Chicken Curries,2106,5,373.89,522.33,28.42,2022-10-03T00:00:00
302,Hyderabadi Mutton Makhani,NOR-MUT-00302,North Indian Main Course,Mutton Delicacies,2106,5,271.09,379.48,28.56,2023-01-10T00:00:00
303,Tandoori Chicken Korma,NOR-CHI-00303,North Indian Main Course,Chicken Curries,2106,5,414.73,551.87,24.85,2023-08-16T00:00:00
304,Butter Chicken Lababdar,NOR-CHI-00304,North Indian Main Course,Chicken Curries,2106,5,216.21,290.23,25.5,2023-07-11T00:00:00
305,Special Paneer Do Pyaza,NOR-PAN-00305,North Indian Main Course,Paneer Dishes,2106,5,493.56,627.61,21.36,2022-09-30T00:00:00
306,Spicy Vegetable Roganjosh,NOR-VEG-00306,North Indian Main Course,Vegetable Curries,2106,5,480.9,622.84,22.79,2023-05-22T00:00:00
307,Hyderabadi Vegetable Lababdar,NOR-VEG-00307,North Indian Main Course,Vegetable Curries,2106,5,324.86,444.49,26.91,2023-11-09T00:00:00
308,Tandoori Paneer Lababdar,NOR-PAN-00308,North Indian Main Course,Paneer Dishes,2106,5,459.13,636.34,27.85,2022-12-06T00:00:00
309,Special Paneer Do Pyaza,NOR-PAN-00309,North Indian Main Course,Paneer Dishes,2106,5,349.12,442.91,21.18,2022-02-01T00:00:00
310,Masala Mutton Butter Masala,NOR-MUT-00310,North Indian Main Course,Mutton Delicacies,2106,5,436.45,587.34,25.69,2023-03-07T00:00:00
311,Tandoori Chicken Roganjosh,NOR-CHI-00311,North Indian Main Course,Chicken Curries,2106,5,182.31,258.55,29.49,2022-05-06T00:00:00
312,Crispy Vegetable Do Pyaza,NOR-VEG-00312,North Indian Main Course,Vegetable Curries,2106,5,202.73,270.15,24.96,2022-05-18T00:00:00
313,Classic Chicken Korma,NOR-CHI-00313,North Indian Main Course,Chicken Curries,2106,5,473.05,639.78,26.06,2022-12-20T00:00:00
314,Crispy Dal Korma,NOR-DAL-00314,North Indian Main Course,Dal & Lentils,2106,5,241.5,321.61,24.91,2022-07-08T00:00:00
315,Special Paneer Butter Masala,NOR-PAN-00315,North Indian Main Course,Paneer Dishes,2106,5,217.19,296.18,26.67,2022-08-04T00:00:00
316,Hyderabadi Dal Korma,NOR-DAL-00316,North Indian Main Course,Dal & Lentils,2106,5,367.19,488.57,24.84,2023-01-01T00:00:00
317,Crispy Dal Korma,NOR-DAL-00317,North Indian Main Course,Dal & Lentils,2106,5,305.51,401.11,23.83,2023-01-30T00:00:00
318,Crispy Dal Lababdar,NOR-DAL-00318,North Indian Main Course,Dal & Lentils,2106,5,387.31,530.58,27.0,2023-11-15T00:00:00
319,Crispy Chicken Tikka Masala,NOR-CHI-00319,North Indian Main Course,Chicken Curries,2106,5,486.69,641.76,24.16,2022-02-26T00:00:00
320,Hyderabadi Paneer Do Pyaza,NOR-PAN-00320,North Indian Main Course,Paneer Dishes,2106,5,495.38,636.5,22.17,2022-04-19T00:00:00
321,Butter Dal Butter Masala,NOR-DAL-00321,North Indian Main Course,Dal & Lentils,2106,5,343.64,479.24,28.29,2022-02-26T00:00:00
322,Tandoori Dal Korma,NOR-DAL-00322,North Indian Main Course,Dal & Lentils,2106,5,417.79,576.88,27.58,2022-04-25T00:00:00
323,Butter Paneer Butter Masala,NOR-PAN-00323,North Indian Main Course,Paneer Dishes,2106,5,312.2,420.83,25.81,2022-10-06T00:00:00
324,Tandoori Vegetable Lababdar,NOR-VEG-00324,North Indian Main Course,Vegetable Curries,2106,5,462.49,597.86,22.64,2023-09-30T00:00:00
325,Amritsari Vegetable Makhani,NOR-VEG-00325,North Indian Main Course,Vegetable Curries,2106,5,375.88,469.96,20.02,2022-07-31T00:00:00
326,Tandoori Dal Roganjosh,NOR-DAL-00326,North Indian Main Course,Dal & Lentils,2106,5,471.63,632.24,25.4,2022-06-05T00:00:00
327,Amritsari Chicken Roganjosh,NOR-CHI-00327,North Indian Main Course,Chicken Curries,2106,5,406.84,517.11,21.32,2022-01-04T00:00:00
328,Hyderabadi Chicken Makhani,NOR-CHI-00328,North Indian Main Course,Chicken Curries,2106,5,460.4,632.51,27.21,2023-01-31T00:00:00
329,Masala Vegetable Do Pyaza,NOR-VEG-00329,North Indian Main Course,Vegetable Curries,2106,5,406.82,529.01,23.1,2022-07-20T00:00:00
330,Hyderabadi Chicken Roganjosh,NOR-CHI-00330,North Indian Main Course,Chicken Curries,2106,5,372.76,469.8,20.66,2023-02-25T00:00:00
331,Classic Chicken Saag,NOR-CHI-00331,North Indian Main Course,Chicken Curries,2106,5,449.04,607.26,26.05,2022-12-14T00:00:00
332,Masala Vegetable Butter Masala,NOR-VEG-00332,North Indian Main Course,Vegetable Curries,2106,5,276.11,357.93,22.86,2022-12-13T00:00:00
333,Masala Mutton Lababdar,NOR-MUT-00333,North Indian Main Course,Mutton Delicacies,2106,5,256.55,327.73,21.72,2023-02-28T00:00:00
334,Masala Dal Korma,NOR-DAL-00334,North Indian Main Course,Dal & Lentils,2106,5,220.45,284.78,22.59,2023-04-01T00:00:00
335,Special Vegetable Makhani,NOR-VEG-00335,North Indian Main Course,Vegetable Curries,2106,5,353.72,501.56,29.48,2022-10-05T00:00:00
336,Hyderabadi Chicken Tikka Masala,NOR-CHI-00336,North Indian Main Course,Chicken Curries,2106,5,370.64,519.29,28.63,2022-05-18T00:00:00
337,Tandoori Vegetable Lababdar,NOR-VEG-00337,North Indian Main Course,Vegetable Curries,2106,5,313.72,435.75,28.0,2023-02-11T00:00:00
338,Masala Chicken Butter Masala,NOR-CHI-00338,North Indian Main Course,Chicken Curries,2106,5,434.05,612.25,29.11,2022-04-24T00:00:00
339,Amritsari Vegetable Butter Masala,NOR-VEG-00339,North Indian Main Course,Vegetable Curries,2106,5,440.85,614.42,28.25,2023-06-05T00:00:00
340,Tandoori Paneer Lababdar,NOR-PAN-00340,North Indian Main Course,Paneer Dishes,2106,5,245.17,316.39,22.51,2023-02-09T00:00:00
341,Special Paneer Do Pyaza,NOR-PAN-00341,North Indian Main Course,Paneer Dishes,2106,5,336.08,472.86,28.93,2022-12-24T00:00:00
342,Hyderabadi Chicken Lababdar,NOR-CHI-00342,North Indian Main Course,Chicken Curries,2106,5,431.33,604.6,28.66,2022-07-04T00:00:00
343,Masala Mutton Makhani,NOR-MUT-00343,North Indian Main Course,Mutton Delicacies,2106,5,419.03,571.61,26.69,2022-08-20T00:00:00
344,Spicy Chicken Butter Masala,NOR-CHI-00344,North Indian Main Course,Chicken Curries,2106,5,422.27,542.01,22.09,2022-04-30T00:00:00
345,Spicy Vegetable Saag,NOR-VEG-00345,North Indian Main Course,Vegetable Curries,2106,5,435.19,579.07,24.85,2023-09-05T00:00:00
