sale_id,customer_id,sale_date,subtotal,gst_amount,total_amount,payment_method,payment_status,amount_paid,amount_due,region,city
260,74360,2024-09-20T15:47:00,173.01,8.65,181.66,cash,paid,181.66,0.0,North,Amritsar
261,94858,2024-09-08T13:55:00,1061.09,92.47,1153.56,card,paid,1153.56,0.0,North,Lucknow
262,44286,2024-12-18T12:46:00,770.51,38.53,809.04,credit,partial,356.71,452.33,North,Gurgaon
263,47728,2024-01-14T18:56:00,1849.83,92.49,1942.32,credit,paid,1942.32,0.0,West,Ahmedabad
264,60886,2024-05-04T18:19:00,508.25,25.41,533.66,cash,paid,533.66,0.0,West,Goa
265,22563,2024-12-30T13:46:00,1139.33,56.97,1196.3,upi,paid,1196.3,0.0,South,Hyderabad
266,65295,2024-10-03T15:43:00,682.34,34.12,716.46,credit,paid,716.46,0.0,South,Kochi
267,68912,2025-12-08T12:15:00,1411.95,70.6,1482.55,credit,partial,634.32,848.23,North,Delhi
268,33976,2025-02-14T12:28:00,1342.45,67.12,1409.57,cash,paid,1409.57,0.0,South,Coimbatore
269,96153,2024-06-15T22:24:00,729.15,36.46,765.61,cash,paid,765.61,0.0,West,Ahmedabad
270,32036,2025-01-17T13:09:00,993.06,75.44,1068.5,credit,partial,437.32,631.18,South,Chennai
271,91607,2025-12-30T19:15:00,1464.43,109.51,1573.94,credit,partial,556.06,1017.88,North,Jaipur
272,47778,2024-01-01T10:21:00,2807.55,140.38,2947.93,credit,partial,1291.28,1656.65,North,Noida
273,90284,2025-11-07T19:22:00,745.7,37.29,782.99,credit,partial,483.85,299.13,North,Amritsar
274,55457,2025-08-27T08:56:00,1102.93,55.15,1158.08,credit,paid,1158.08,0.0,East,Guwahati
275,39698,2025-11-19T21:01:00,650.52,117.09,767.61,cash,paid,767.61,0.0,South,Bangalore
276,95095,2025-11-10T19:29:00,594.07,29.7,623.77,credit,paid,623.77,0.0,East,Guwahati
277,80957,2024-06-28T20:34:00,901.73,45.09,946.82,upi,paid,946.82,0.0,East,Guwahati
278,72508,2024-01-14T12:52:00,1145.49,57.27,1202.76,cash,paid,1202.76,0.0,North,Lucknow
279,90334,2025-02-21T21:54:00,178.17,32.07,210.24,cash,paid,210.24,0.0,East,Guwahati
280,73174,2024-04-30T18:04:00,1270.72,125.81,1396.53,credit,partial,427.28,969.25,South,Bangalore
281,11850,2025-07-24T15:50:00,1890.47,141.65,2032.12,cash,paid,2032.12,0.0,West,Pune
282,45513,2024-12-24T17:36:00,260.08,13.0,273.08,credit,paid,273.08,0.0,South,Hyderabad
283,66878,2024-04-27T10:51:00,1441.89,72.09,1513.98,cash,paid,1513.98,0.0,South,Bangalore
284,81534,2024-02-16T11:33:00,399.72,19.99,419.71,credit,paid,419.71,0.0,North,Jaipur
285,47758,2025-09-24T20:55:00,301.5,43.13,344.63,cash,paid,344.63,0.0,North,Noida
286,14910,2025-03-25T20:39:00,2113.73,187.49,2301.22,card,paid,2301.22,0.0,West,Pune
287,42259,2024-11-10T13:52:00,907.03,138.82,1045.85,card,paid,1045.85,0.0,East,Kolkata
288,83324,2025-06-07T10:01:00,1384.53,69.23,1453.76,credit,partial,975.34,478.42,North,Jaipur
289,26651,2024-11-27T08:53:00,1858.49,197.53,2056.02,credit,paid,2056.02,0.0,North,Noida
290,7110,2024-06-13T18:33:00,775.76,114.53,890.29,credit,paid,890.29,0.0,South,Coimbatore
291,11101,2024-02-07T22:49:00,1164.14,164.42,1328.56,credit,partial,525.06,803.5,North,Jaipur
292,41118,2024-02-14T11:12:00,1401.48,163.05,1564.53,credit,partial,583.11,981.42,North,Gurgaon
293,85113,2024-11-09T16:43:00,1637.26,81.86,1719.12,credit,paid,1719.12,0.0,East,Kolkata
294,38615,2025-04-19T11:54:00,616.65,30.83,647.48,cash,paid,647.48,0.0,North,Delhi
295,39042,2024-06-10T14:40:00,632.66,31.63,664.29,upi,paid,664.29,0.0,West,Ahmedabad
296,36290,2025-09-26T11:49:00,1374.51,68.73,1443.24,credit,partial,703.85,739.39,West,Ahmedabad
297,64337,2024-02-29T20:38:00,1026.59,69.52,1096.11,cash,paid,1096.11,0.0,South,Coimbatore
298,76454,2024-10-22T19:45:00,859.46,66.5,925.96,cash,paid,925.96,0.0,North,Noida
299,91022,2024-05-02T08:32:00,421.21,21.06,442.27,cash,paid,442.27,0.0,South,Kochi
300,73816,2025-02-23T11:18:00,2453.07,155.21,2608.28,cash,paid,2608.28,0.0,West,Ahmedabad
301,43320,2024-07-11T10:12:00,245.86,12.29,258.15,cash,paid,258.15,0.0,West,Ahmedabad
302,31646,2024-05-23T13:48:00,2114.66,161.64,2276.3,credit,partial,1059.75,1216.55,North,Gurgaon
303,91973,2024-01-03T10:32:00,1425.1,132.37,1557.47,credit,partial,1010.03,547.44,South,Hyderabad
304,88985,2025-04-24T12:55:00,1749.18,235.13,1984.31,upi,paid,1984.31,0.0,South,Mysore
305,56064,2025-08-03T17:12:00,795.47,39.77,835.24,credit,paid,835.24,0.0,North,Chandigarh
306,47535,2024-10-04T12:11:00,350.36,17.52,367.88,credit,partial,137.33,230.55,South,Bangalore
307,83479,2024-02-11T12:11:00,232.82,11.64,244.46,credit,partial,106.54,137.92,South,Kochi
308,92991,2025-07-01T20:36:00,2557.2,127.86,2685.06,cash,paid,2685.06,0.0,North,Amritsar
309,80685,2025-09-20T13:47:00,1332.15,100.08,1432.23,cash,paid,1432.23,0.0,North,Delhi
310,52390,2025-07-22T19:59:00,1246.92,62.35,1309.27,upi,paid,1309.27,0.0,West,Goa
311,17829,2024-06-10T18:53:00,774.69,38.73,813.42,credit,paid,813.42,0.0,East,Kolkata
312,48650,2024-11-01T11:24:00,1524.83,99.68,1624.51,credit,partial,929.28,695.23,West,Pune
313,1538,2025-03-26T20:19:00,716.78,119.32,836.1,cash,paid,836.1,0.0,North,Gurgaon
314,12930,2024-02-06T16:06:00,2248.48,197.16,2445.64,cash,paid,2445.64,0.0,South,Kochi
315,4133,2024-09-01T12:24:00,771.08,38.55,809.63,credit,partial,549.62,260.01,North,Amritsar
316,73244,2024-09-19T20:35:00,1269.11,63.46,1332.57,credit,paid,1332.57,0.0,North,Amritsar
317,44934,2025-11-22T17:00:00,3763.98,280.17,4044.15,credit,paid,4044.15,0.0,North,Amritsar
318,44072,2025-12-26T16:07:00,948.36,47.42,995.78,upi,paid,995.78,0.0,North,Jaipur
319,76774,2025-06-06T20:51:00,708.33,127.5,835.83,credit,partial,374.93,460.9,West,Surat
320,22945,2025-05-21T11:25:00,2821.98,141.1,2963.08,credit,partial,1210.42,1752.66,South,Bangalore
321,77111,2024-09-08T19:27:00,390.18,19.51,409.69,credit,paid,409.69,0.0,West,Surat
322,82664,2025-02-28T09:34:00,547.28,72.89,620.17,cash,paid,620.17,0.0,South,Coimbatore
323,50809,2024-03-03T20:13:00,446.57,22.33,468.9,credit,partial,252.33,216.57,North,Amritsar
324,42613,2025-04-24T13:03:00,1307.02,65.35,1372.37,cash,paid,1372.37,0.0,North,Chandigarh
325,23443,2024-07-09T15:26:00,881.34,44.07,925.41,cash,paid,925.41,0.0,West,Mumbai
326,37804,2025-07-29T16:15:00,1282.76,64.14,1346.9,cash,paid,1346.9,0.0,North,Amritsar
327,26848,2025-04-04T12:20:00,2570.47,128.52,2698.99,cash,paid,2698.99,0.0,North,Noida
328,60515,2025-02-04T17:29:00,958.47,47.92,1006.39,upi,paid,1006.39,0.0,North,Delhi
329,30438,2025-11-17T11:29:00,1273.91,116.94,1390.85,credit,partial,535.91,854.94,West,Mumbai
330,71865,2025-09-20T08:51:00,642.76,63.34,706.1,upi,paid,706.1,0.0,North,Gurgaon
331,7427,2024-06-28T17:06:00,1578.26,78.91,1657.17,upi,paid,1657.17,0.0,North,Delhi
332,98864,2025-04-13T16:14:00,902.7,45.13,947.83,credit,paid,947.83,0.0,West,Pune
333,38709,2024-12-26T10:12:00,321.6,41.58,363.18,credit,partial,243.47,119.71,East,Guwahati
334,16065,2025-03-01T11:31:00,547.68,98.58,646.26,credit,paid,646.26,0.0,South,Mysore
335,66151,2024-11-13T17:34:00,1577.77,78.89,1656.66,credit,paid,1656.66,0.0,North,Amritsar
336,29327,2025-12-19T20:52:00,1651.23,82.56,1733.79,cash,paid,1733.79,0.0,North,Lucknow
337,54720,2024-12-21T16:56:00,351.5,17.57,369.07,cash,paid,369.07,0.0,East,Kolkata
338,14995,2025-01-17T08:55:00,2655.94,206.74,2862.68,credit,paid,2862.68,0.0,West,Pune
339,4962,2024-10-29T10:38:00,701.53,35.08,736.61,credit,partial,306.58,430.03,East,Guwahati
340,52304,2025-09-30T18:58:00,999.72,49.99,1049.71,credit,paid,1049.71,0.0,South,Kochi
341,81569,2024-07-13T17:43:00,1031.89,103.69,1135.58,cash,paid,1135.58,0.0,North,Lucknow
342,15297,2025-02-20T11:10:00,442.76,79.7,522.46,cash,paid,522.46,0.0,South,Bangalore
343,29714,2025-01-05T08:10:00,294.22,14.71,308.93,upi,paid,308.93,0.0,West,Goa
344,66426,2025-07-11T13:11:00,786.13,39.31,825.44,credit,partial,433.28,392.16,South,Kochi
345,79306,2025-10-09T19:02:00,180.88,32.56,213.44,cash,paid,213.44,0.0,North,Noida
346,15673,2024-04-14T20:58:00,128.64,6.43,135.07,cash,paid,135.07,0.0,North,Chandigarh
347,68314,2025-12-25T09:26:00,2825.58,141.28,2966.86,cash,paid,2966.86,0.0,North,Chandigarh
348,83083,2024-04-16T19:38:00,2628.11,131.41,2759.52,cash,paid,2759.52,0.0,North,Lucknow
349,70847,2024-08-17T19:25:00,391.75,19.59,411.34,cash,paid,411.34,0.0,South,Chennai
350,16854,2024-02-04T20:42:00,1210.08,60.5,1270.58,cash,paid,1270.58,0.0,North,Gurgaon
351,80866,2025-04-24T18:46:00,558.2,27.91,586.11,credit,paid,586.11,0.0,North,Amritsar
352,85883,2024-10-31T20:18:00,802.16,40.11,842.27,credit,paid,842.27,0.0,South,Coimbatore
353,29523,2024-12-31T18:40:00,1280.96,103.42,1384.38,cash,paid,1384.38,0.0,North,Delhi
354,44285,2024-12-26T17:18:00,2602.07,192.9,2794.97,credit,paid,2794.97,0.0,South,Mysore
355,6268,2024-11-27T20:50:00,1279.56,79.33,1358.89,credit,paid,1358.89,0.0,South,Chennai
356,57668,2025-11-20T11:22:00,968.15,48.41,1016.56,credit,paid,1016.56,0.0,West,Pune
357,21335,2024-11-10T20:07:00,2169.37,182.92,2352.29,credit,paid,2352.29,0.0,North,Chandigarh
358,51684,2025-03-26T12:36:00,371.92,57.51,429.43,cash,paid,429.43,0.0,North,Jaipur
359,92589,2025-12-12T20:23:00,989.35,97.39,1086.74,credit,partial,726.53,360.21,South,Kochi
360,71637,2025-08-15T12:57:00,940.64,126.37,1067.01,credit,paid,1067.01,0.0,North,Jaipur
361,16760,2025-12-26T20:11:00,2485.32,242.79,2728.11,cash,paid,2728.11,0.0,South,Chennai
362,18440,2025-09-13T16:12:00,851.42,42.57,893.99,credit,partial,604.04,289.95,North,Gurgaon
363,83609,2024-04-25T11:07:00,1343.17,96.93,1440.1,cash,paid,1440.1,0.0,West,Surat
364,39743,2025-12-08T18:45:00,1152.99,57.65,1210.64,credit,partial,677.12,533.52,South,Mysore
365,43260,2024-12-13T16:10:00,732.9,36.65,769.55,credit,paid,769.55,0.0,East,Bhubaneswar
366,79548,2025-04-12T10:24:00,1543.4,133.47,1676.87,cash,paid,1676.87,0.0,South,Mysore
367,5427,2025-10-25T16:27:00,908.03,45.4,953.43,cash,paid,953.43,0.0,West,Mumbai
368,95412,2024-05-09T12:26:00,973.32,134.61,1107.93,cash,paid,1107.93,0.0,South,Bangalore
369,31219,2024-07-21T10:48:00,80.32,4.02,84.34,credit,paid,84.34,0.0,North,Lucknow
370,69500,2025-01-14T18:38:00,3519.71,175.99,3695.7,cash,paid,3695.7,0.0,South,Chennai
371,53163,2025-09-11T20:07:00,1016.25,50.81,1067.06,credit,paid,1067.06,0.0,North,Amritsar
372,65673,2024-08-15T12:04:00,1382.17,161.64,1543.81,credit,partial,705.33,838.48,West,Mumbai
373,66748,2024-01-15T08:33:00,1100.82,55.04,1155.86,cash,paid,1155.86,0.0,West,Ahmedabad
374,13912,2025-11-17T10:20:00,147.4,7.37,154.77,cash,paid,154.77,0.0,North,Chandigarh
375,93486,2025-05-30T20:03:00,1438.92,71.95,1510.87,upi,paid,1510.87,0.0,South,Bangalore
376,51416,2024-01-01T11:25:00,660.54,33.03,693.57,credit,partial,357.84,335.73,South,Mysore
377,26865,2025-10-31T22:16:00,252.86,12.64,265.5,credit,partial,141.99,123.51,North,Gurgaon
378,55204,2024-06-22T17:34:00,844.72,66.63,911.35,cash,paid,911.35,0.0,West,Ahmedabad
379,3198,2025-02-02T21:43:00,128.99,6.45,135.44,cash,paid,135.44,0.0,North,Gurgaon
380,85397,2024-07-07T18:45:00,246.87,44.44,291.31,cash,paid,291.31,0.0,South,Chennai
381,70771,2024-04-01T20:58:00,1920.57,151.45,2072.02,credit,paid,2072.02,0.0,North,Chandigarh
382,70457,2025-04-13T12:09:00,697.69,61.01,758.7,credit,partial,385.83,372.87,North,Gurgaon
383,95315,2024-08-21T13:40:00,520.31,26.02,546.33,upi,paid,546.33,0.0,North,Amritsar
384,55922,2025-10-28T16:25:00,759.68,37.98,797.66,credit,partial,521.51,276.15,East,Bhubaneswar
385,14121,2025-04-17T14:48:00,1020.71,51.04,1071.75,credit,paid,1071.75,0.0,North,Chandigarh
386,16202,2024-10-15T14:12:00,1029.23,144.94,1174.17,cash,paid,1174.17,0.0,West,Mumbai
387,56366,2024-11-15T10:59:00,1391.97,146.87,1538.84,credit,paid,1538.84,0.0,West,Ahmedabad
388,76207,2024-05-21T12:39:00,694.64,34.73,729.37,credit,paid,729.37,0.0,North,Lucknow
389,53771,2024-11-24T19:17:00,1066.71,53.34,1120.05,credit,partial,748.73,371.32,South,Bangalore
390,80665,2025-12-26T16:42:00,578.1,40.08,618.18,cash,paid,618.18,0.0,North,Lucknow
391,52776,2024-04-22T13:17:00,233.1,41.96,275.06,cash,paid,275.06,0.0,West,Surat
392,17174,2025-11-27T09:15:00,1221.94,61.1,1283.04,credit,paid,1283.04,0.0,South,Chennai
393,28039,2024-06-01T12:09:00,1660.3,83.02,1743.32,upi,paid,1743.32,0.0,North,Amritsar
394,42281,2025-07-25T20:59:00,1851.42,92.57,1943.99,cash,paid,1943.99,0.0,West,Goa
395,8334,2025-10-28T11:29:00,892.78,44.64,937.42,cash,paid,937.42,0.0,North,Lucknow
396,18940,2025-05-04T18:06:00,641.6,115.49,757.09,cash,paid,757.09,0.0,South,Chennai
397,88148,2024-09-02T08:41:00,1091.97,54.6,1146.57,cash,paid,1146.57,0.0,South,Coimbatore
398,19621,2024-02-24T19:06:00,298.15,14.91,313.06,upi,paid,313.06,0.0,East,Bhubaneswar
399,24771,2024-05-05T20:03:00,1512.15,75.61,1587.76,cash,paid,1587.76,0.0,South,Bangalore
400,51993,2025-01-27T10:59:00,1138.9,115.28,1254.18,credit,partial,870.78,383.4,North,Chandigarh
401,20184,2025-08-09T16:22:00,378.99,18.95,397.94,upi,paid,397.94,0.0,North,Jaipur
402,95030,2024-04-27T19:01:00,2944.52,147.23,3091.75,credit,partial,2081.61,1010.14,North,Jaipur
403,42504,2025-12-18T21:40:00,684.48,34.22,718.7,credit,paid,718.7,0.0,East,Guwahati
404,55376,2024-11-11T20:00:00,1760.11,130.74,1890.85,cash,paid,1890.85,0.0,North,Gurgaon
405,46506,2025-08-08T20:34:00,530.55,59.97,590.52,credit,partial,412.25,178.27,South,Hyderabad
406,17101,2024-06-16T16:37:00,1849.2,92.46,1941.66,credit,paid,1941.66,0.0,North,Chandigarh
407,34440,2024-10-27T10:39:00,491.62,24.58,516.2,cash,paid,516.2,0.0,East,Kolkata
408,61263,2024-01-05T20:33:00,672.2,63.57,735.77,cash,paid,735.77,0.0,West,Goa
409,12275,2025-02-04T18:01:00,1450.45,72.52,1522.97,card,paid,1522.97,0.0,North,Jaipur
410,56044,2024-10-05T18:14:00,1449.92,72.5,1522.42,upi,paid,1522.42,0.0,East,Kolkata
411,51059,2024-05-25T18:27:00,655.86,32.79,688.65,card,paid,688.65,0.0,North,Amritsar
412,46932,2024-01-18T18:19:00,1880.62,174.33,2054.95,credit,paid,2054.95,0.0,West,Ahmedabad
413,69958,2024-04-16T13:09:00,1190.46,85.99,1276.45,cash,paid,1276.45,0.0,West,Surat
414,29362,2025-01-20T18:08:00,868.8,43.44,912.24,cash,paid,912.24,0.0,North,Amritsar
415,68648,2024-01-11T20:25:00,282.49,14.12,296.61,upi,paid,296.61,0.0,South,Hyderabad
416,13328,2024-01-09T12:35:00,488.54,24.43,512.97,credit,paid,512.97,0.0,South,Mysore
417,5560,2025-09-18T11:55:00,755.5,37.78,793.27,credit,partial,511.96,281.31,West,Pune
418,15997,2025-11-21T17:58:00,576.91,51.67,628.58,credit,partial,341.31,287.27,North,Lucknow
419,74470,2024-04-16T11:46:00,1386.42,69.32,1455.74,cash,paid,1455.74,0.0,South,Bangalore
420,67317,2024-11-17T17:27:00,638.65,61.82,700.47,cash,paid,700.47,0.0,North,Amritsar
421,87731,2025-11-04T12:40:00,795.78,39.79,835.57,cash,paid,835.57,0.0,East,Kolkata
422,7893,2025-06-16T12:46:00,2052.51,155.39,2207.9,credit,partial,754.93,1452.97,East,Kolkata
423,56377,2024-02-17T18:21:00,1605.0,80.25,1685.25,credit,paid,1685.25,0.0,North,Jaipur
424,89247,2025-06-21T08:55:00,1163.08,58.15,1221.23,upi,paid,1221.23,0.0,South,Coimbatore
425,79949,2025-02-14T18:20:00,891.87,44.59,936.46,credit,partial,466.8,469.66,West,Mumbai
426,28626,2025-02-17T18:21:00,501.79,90.32,592.11,card,paid,592.11,0.0,West,Pune
427,50030,2025-01-30T10:29:00,482.84,24.14,506.98,credit,paid,506.98,0.0,West,Pune
428,50070,2025-10-06T10:42:00,1319.77,82.3,1402.07,credit,partial,448.5,953.57,North,Jaipur
429,64572,2025-10-15T19:31:00,1547.64,77.38,1625.02,credit,partial,998.55,626.47,South,Kochi
430,15211,2024-02-29T11:55:00,1455.61,150.98,1606.59,credit,partial,586.84,1019.75,South,Mysore
431,88882,2024-01-18T13:04:00,2524.04,169.64,2693.68,cash,paid,2693.68,0.0,South,Hyderabad
432,95303,2025-08-28T12:42:00,444.93,22.25,467.18,credit,paid,467.18,0.0,North,Gurgaon
433,98826,2024-03-21T20:11:00,1367.32,114.48,1481.8,credit,partial,564.39,917.41,North,Amritsar
434,32318,2024-05-07T08:24:00,428.84,21.44,450.28,cash,paid,450.28,0.0,South,Mysore
435,36128,2024-05-02T12:01:00,147.66,7.38,155.04,credit,paid,155.04,0.0,East,Bhubaneswar
436,27093,2025-04-07T10:24:00,633.91,31.7,665.61,upi,paid,665.61,0.0,North,Delhi
437,7231,2025-10-29T11:39:00,1242.5,62.12,1304.62,credit,paid,1304.62,0.0,North,Gurgaon
438,24075,2025-04-04T19:36:00,1232.34,61.62,1293.96,credit,partial,636.33,657.63,West,Surat
439,23548,2024-01-10T19:04:00,1147.26,57.36,1204.62,credit,partial,398.92,805.7,North,Jaipur
440,90597,2024-06-26T13:08:00,994.5,49.73,1044.22,credit,partial,641.65,402.57,West,Mumbai
441,35439,2024-05-06T13:07:00,1320.4,66.02,1386.42,cash,paid,1386.42,0.0,West,Surat
442,97098,2024-11-05T18:58:00,1041.99,77.63,1119.62,card,paid,1119.62,0.0,North,Lucknow
443,38069,2024-04-04T10:01:00,588.4,90.66,679.06,credit,paid,679.06,0.0,South,Hyderabad
444,89556,2024-11-12T18:24:00,1835.84,91.79,1927.63,credit,partial,897.8,1029.83,North,Delhi
445,36691,2025-03-02T08:13:00,836.26,41.81,878.07,credit,paid,878.07,0.0,East,Kolkata
446,5248,2025-08-16T13:18:00,424.02,76.32,500.34,upi,paid,500.34,0.0,East,Bhubaneswar
447,96515,2024-01-07T22:49:00,1174.2,58.71,1232.91,credit,partial,414.81,818.1,West,Mumbai
448,3018,2025-07-14T10:38:00,1528.56,76.43,1604.99,cash,paid,1604.99,0.0,South,Mysore
449,48083,2025-01-20T15:19:00,633.93,114.11,748.04,credit,partial,465.0,283.04,North,Delhi
450,44299,2025-04-26T18:43:00,1363.78,68.19,1431.97,card,paid,1431.97,0.0,North,Amritsar
451,28040,2025-10-17T14:34:00,355.72,17.79,373.51,upi,paid,373.51,0.0,North,Gurgaon
452,47452,2024-04-02T15:54:00,581.2,29.06,610.26,upi,paid,610.26,0.0,South,Hyderabad
453,49372,2024-08-13T20:57:00,617.35,104.34,721.69,upi,paid,721.69,0.0,North,Delhi
454,1569,2025-04-08T14:22:00,1625.93,173.82,1799.75,credit,partial,856.73,943.02,North,Noida
455,7476,2024-05-05T13:59:00,532.35,81.93,614.28,upi,paid,614.28,0.0,South,Hyderabad
456,40808,2025-10-18T13:31:00,1124.66,132.13,1256.79,credit,paid,1256.79,0.0,East,Guwahati
457,22011,2024-02-03T12:52:00,478.8,23.94,502.74,cash,paid,502.74,0.0,West,Ahmedabad
458,74147,2025-03-21T16:43:00,1241.42,116.5,1357.92,credit,partial,448.8,909.12,South,Mysore
459,4027,2025-11-27T20:34:00,685.53,123.4,808.93,cash,paid,808.93,0.0,North,Delhi
460,79936,2025-05-27T18:39:00,1624.56,81.23,1705.79,upi,paid,1705.79,0.0,South,Hyderabad
461,13071,2024-01-12T15:06:00,514.9,92.68,607.58,cash,paid,607.58,0.0,South,Mysore
462,39866,2025-10-09T09:54:00,1252.69,192.29,1444.98,credit,paid,1444.98,0.0,East,Bhubaneswar
463,97636,2024-02-23T10:02:00,1774.89,109.95,1884.84,credit,paid,1884.84,0.0,North,Noida
464,38635,2024-08-20T19:20:00,1016.1,50.8,1066.9,upi,paid,1066.9,0.0,North,Jaipur
465,62162,2025-06-01T19:36:00,776.02,38.8,814.82,credit,partial,328.82,486.0,North,Lucknow
466,57675,2024-08-09T20:32:00,551.72,27.59,579.31,cash,paid,579.31,0.0,South,Chennai
467,90904,2024-02-19T11:05:00,1777.05,145.38,1922.43,upi,paid,1922.43,0.0,West,Goa
468,33657,2025-04-13T12:28:00,267.45,13.37,280.82,cash,paid,280.82,0.0,South,Coimbatore
469,5720,2024-01-18T13:30:00,2084.66,104.23,2188.89,credit,partial,1173.56,1015.33,North,Chandigarh
470,41928,2024-12-17T19:14:00,863.25,43.16,906.41,card,paid,906.41,0.0,West,Ahmedabad
471,3336,2024-02-25T08:59:00,980.38,49.02,1029.4,credit,paid,1029.4,0.0,West,Mumbai
472,38219,2025-08-24T13:45:00,871.19,105.33,976.52,upi,paid,976.52,0.0,West,Goa
473,1463,2024-11-04T13:34:00,2934.51,272.75,3207.26,credit,paid,3207.26,0.0,North,Chandigarh
474,97287,2024-04-05T17:21:00,695.1,34.76,729.86,cash,paid,729.86,0.0,West,Surat
475,72559,2025-11-13T20:28:00,1463.05,73.15,1536.2,credit,paid,1536.2,0.0,North,Noida
476,19390,2024-04-15T13:14:00,3977.3,198.87,4176.16,credit,paid,4176.16,0.0,North,Amritsar
477,45062,2025-11-29T13:13:00,2642.97,132.15,2775.12,cash,paid,2775.12,0.0,North,Jaipur
478,23316,2024-09-06T13:47:00,1009.06,50.45,1059.51,credit,partial,406.27,653.24,North,Amritsar
479,30440,2025-02-10T12:21:00,583.28,104.99,688.27,cash,paid,688.27,0.0,West,Surat
480,46586,2025-01-18T18:04:00,547.6,98.57,646.17,cash,paid,646.17,0.0,South,Mysore
481,60384,2024-07-08T20:55:00,545.05,27.25,572.3,card,paid,572.3,0.0,North,Delhi
482,65030,2024-12-10T13:04:00,2524.85,126.24,2651.09,credit,paid,2651.09,0.0,South,Coimbatore
483,20033,2024-06-12T18:23:00,453.21,81.58,534.79,card,paid,534.79,0.0,North,Lucknow
484,64067,2025-01-06T14:25:00,2057.96,102.9,2160.86,cash,paid,2160.86,0.0,West,Pune
485,97361,2024-11-29T08:38:00,848.7,42.44,891.13,credit,partial,468.72,422.41,North,Chandigarh
486,67087,2024-11-15T08:27:00,605.5,68.03,673.53,credit,partial,258.56,414.97,South,Hyderabad
487,6300,2024-11-13T20:19:00,248.49,12.42,260.91,upi,paid,260.91,0.0,South,Bangalore
488,72388,2024-10-27T13:09:00,690.92,96.98,787.9,credit,paid,787.9,0.0,South,Hyderabad
489,92627,2025-08-04T20:16:00,771.28,77.62,848.9,credit,partial,496.18,352.72,South,Hyderabad
490,85975,2024-07-04T18:07:00,1169.56,58.48,1228.04,credit,partial,482.14,745.9,North,Jaipur
491,7121,2025-09-16T10:20:00,1047.27,52.36,1099.63,cash,paid,1099.63,0.0,North,Delhi
492,26387,2024-02-28T11:19:00,956.3,109.72,1066.02,credit,paid,1066.02,0.0,West,Surat
493,16570,2025-08-22T20:57:00,233.62,42.05,275.67,credit,paid,275.67,0.0,North,Amritsar
494,8468,2024-05-01T11:44:00,1250.88,62.54,1313.42,credit,paid,1313.42,0.0,North,Jaipur
495,32201,2025-06-05T20:05:00,1769.0,88.45,1857.45,credit,partial,880.01,977.44,North,Chandigarh
496,20623,2024-02-06T21:01:00,1159.32,115.76,1275.08,cash,paid,1275.08,0.0,East,Kolkata
497,16851,2024-08-20T19:26:00,439.29,21.96,461.25,credit,partial,187.57,273.68,South,Coimbatore
498,81597,2024-08-15T10:51:00,348.04,43.47,391.51,cash,paid,391.51,0.0,North,Noida
499,48857,2024-06-25T12:55:00,542.83,62.42,605.25,credit,partial,287.57,317.68,South,Chennai
500,35830,2024-06-18T11:37:00,371.31,18.57,389.88,credit,paid,389.88,0.0,South,Chennai
501,95500,2024-09-14T09:03:00,930.74,46.54,977.28,cash,paid,977.28,0.0,East,Guwahati
502,31104,2025-10-15T10:44:00,512.97,25.65,538.62,credit,partial,281.62,257.0,West,Pune
503,11647,2024-09-06T18:35:00,1473.73,168.69,1642.42,cash,paid,1642.42,0.0,West,Mumbai
504,7522,2024-02-16T20:30:00,634.9,31.75,666.64,credit,paid,666.64,0.0,North,Amritsar
505,24310,2025-12-12T08:51:00,1804.37,90.22,1894.59,credit,paid,1894.59,0.0,South,Bangalore
506,29026,2025-12-29T09:39:00,616.86,111.03,727.89,upi,paid,727.89,0.0,North,Amritsar
507,3248,2024-02-20T18:43:00,2084.88,161.55,2246.43,credit,paid,2246.43,0.0,South,Coimbatore
508,32677,2024-12-01T18:32:00,324.94,16.25,341.19,cash,paid,341.19,0.0,North,Gurgaon
509,17068,2024-10-11T10:03:00,700.8,35.04,735.84,upi,paid,735.84,0.0,West,Ahmedabad
