city,date,temperature_high,temperature_low,temperature_avg,precipitation_mm,humidity_percent,condition
Mumbai,2023-01-20,26.6,17.0,20.6,0.0,44,sunny
Mumbai,2023-01-21,23.4,14.8,18.3,0.0,48,cloudy
Mumbai,2023-01-22,24.8,15.8,20.2,0.0,61,partly_cloudy
Mumbai,2023-01-23,24.0,11.5,19.3,0.0,54,cloudy
Mumbai,2023-01-24,27.6,14.3,21.3,3.6,61,sunny
Mumbai,2023-01-25,25.3,17.4,20.7,0.0,45,cloudy
Mumbai,2023-01-26,27.3,16.4,21.9,0.0,62,partly_cloudy
Mumbai,2023-01-27,26.4,12.4,20.2,0.0,67,cloudy
Mumbai,2023-01-28,24.9,13.1,18.5,0.0,60,cloudy
Mumbai,2023-01-29,25.6,14.1,19.9,0.0,58,sunny
Mumbai,2023-01-30,28.4,14.0,20.7,0.0,35,sunny
Mumbai,2023-01-31,24.4,12.0,19.9,4.4,48,cloudy
Mumbai,2023-02-01,26.2,17.0,21.1,0.0,39,cloudy
Mumbai,2023-02-02,24.9,15.0,21.6,7.8,64,partly_cloudy
Mumbai,2023-02-03,26.0,11.5,18.1,0.0,48,sunny
Mumbai,2023-02-04,25.3,17.1,20.4,0.0,66,sunny
Mumbai,2023-02-05,28.1,13.3,21.1,0.0,38,partly_cloudy
Mumbai,2023-02-06,26.6,13.6,20.5,0.0,39,sunny
Mumbai,2023-02-07,23.9,13.9,18.7,0.0,67,sunny
Mumbai,2023-02-08,25.6,12.9,20.3,0.0,42,cloudy
Mumbai,2023-02-09,24.3,14.5,20.7,0.0,38,sunny
Mumbai,2023-02-10,27.1,17.0,21.1,0.0,35,sunny
Mumbai,2023-02-11,23.8,13.5,19.3,0.0,35,sunny
Mumbai,2023-02-12,27.4,13.2,19.5,0.0,48,partly_cloudy
Mumbai,2023-02-13,22.3,11.6,18.2,6.4,45,cloudy
Mumbai,2023-02-14,25.9,14.5,21.4,0.0,62,cloudy
Mumbai,2023-02-15,26.6,17.2,21.9,0.0,35,partly_cloudy
Mumbai,2023-02-16,25.9,13.2,18.5,0.0,67,cloudy
Mumbai,2023-02-17,28.6,13.0,20.7,0.0,47,partly_cloudy
Mumbai,2023-02-18,28.5,16.1,21.1,0.0,62,cloudy
Mumbai,2023-02-19,25.0,13.7,18.9,0.0,64,partly_cloudy
Mumbai,2023-02-20,22.3,13.1,19.1,0.0,43,cloudy
Mumbai,2023-02-21,29.6,18.4,21.8,0.0,30,cloudy
Mumbai,2023-02-22,23.7,15.6,19.5,0.0,57,sunny
Mumbai,2023-02-23,26.9,14.0,20.4,4.5,43,cloudy
Mumbai,2023-02-24,24.1,13.5,18.9,0.0,60,partly_cloudy
Mumbai,2023-02-25,22.7,12.6,19.2,0.0,50,partly_cloudy
Mumbai,2023-02-26,26.8,12.3,19.7,0.0,48,cloudy
Mumbai,2023-02-27,26.9,16.8,20.1,0.0,39,sunny
Mumbai,2023-02-28,24.7,16.4,21.6,0.0,57,partly_cloudy
Mumbai,2023-03-01,34.3,23.2,31.1,0.0,36,partly_cloudy
Mumbai,2023-03-02,41.4,28.1,33.5,0.0,56,cloudy
Mumbai,2023-03-03,43.1,31.0,36.9,0.0,39,sunny
Mumbai,2023-03-04,35.8,28.6,32.5,0.0,67,cloudy
Mumbai,2023-03-05,41.4,30.3,35.7,0.0,46,partly_cloudy
Mumbai,2023-03-06,35.9,23.4,31.3,0.0,56,cloudy
Mumbai,2023-03-07,36.0,23.7,31.5,0.0,54,cloudy
Mumbai,2023-03-08,42.0,32.2,36.4,0.0,49,sunny
Mumbai,2023-03-09,36.8,30.1,33.3,0.0,33,partly_cloudy
Mumbai,2023-03-10,42.0,31.3,36.6,0.0,59,partly_cloudy
Mumbai,2023-03-11,38.6,29.9,33.6,0.0,31,cloudy
Mumbai,2023-03-12,40.0,32.6,35.7,0.0,66,sunny
Mumbai,2023-03-13,39.4,29.8,33.5,0.0,31,cloudy
Mumbai,2023-03-14,40.0,29.0,33.7,0.0,62,sunny
Mumbai,2023-03-15,35.6,24.0,31.5,0.0,35,sunny
Mumbai,2023-03-16,36.8,28.0,32.2,0.0,62,sunny
Mumbai,2023-03-17,39.0,25.4,32.0,0.0,48,cloudy
Mumbai,2023-03-18,38.9,29.2,35.8,0.0,66,partly_cloudy
Mumbai,2023-03-19,39.2,25.2,31.2,0.0,48,cloudy
Mumbai,2023-03-20,37.9,27.5,31.6,0.0,43,cloudy
Mumbai,2023-03-21,38.3,28.2,31.6,2.7,52,sunny
Mumbai,2023-03-22,38.0,24.1,31.7,0.0,45,partly_cloudy
Mumbai,2023-03-23,38.0,27.6,34.2,0.0,63,partly_cloudy
Mumbai,2023-03-24,35.9,27.2,32.4,0.0,61,sunny
Mumbai,2023-03-25,39.0,26.9,32.9,0.0,50,cloudy
Mumbai,2023-03-26,39.5,29.1,35.7,0.0,55,cloudy
Mumbai,2023-03-27,41.8,33.0,36.6,0.0,61,cloudy
Mumbai,2023-03-28,39.6,28.6,36.3,0.0,44,cloudy
Mumbai,2023-03-29,38.8,27.5,33.9,0.0,64,cloudy
Mumbai,2023-03-30,35.2,26.8,31.1,0.0,63,partly_cloudy
Mumbai,2023-03-31,34.6,25.8,31.3,0.0,51,cloudy
Mumbai,2023-04-01,38.6,27.1,33.0,0.0,46,partly_cloudy
Mumbai,2023-04-02,40.8,30.0,33.3,0.0,51,sunny
Mumbai,2023-04-03,40.9,28.9,36.9,0.0,45,partly_cloudy
Mumbai,2023-04-04,39.9,25.3,33.2,0.0,51,cloudy
Mumbai,2023-04-05,38.9,31.2,34.2,0.0,32,partly_cloudy
Mumbai,2023-04-06,36.0,25.9,32.8,0.0,70,sunny
Mumbai,2023-04-07,39.4,28.3,31.8,4.8,37,sunny
Mumbai,2023-04-08,39.6,31.1,35.4,0.0,48,cloudy
Mumbai,2023-04-09,39.7,30.1,33.3,0.0,48,sunny
Mumbai,2023-04-10,42.0,31.4,35.5,0.0,56,sunny
Mumbai,2023-04-11,40.8,30.2,34.7,0.0,65,partly_cloudy
Mumbai,2023-04-12,42.9,32.8,37.0,0.3,57,cloudy
Mumbai,2023-04-13,36.6,25.4,32.6,8.9,40,sunny
Mumbai,2023-04-14,39.4,25.3,32.6,0.0,62,partly_cloudy
Mumbai,2023-04-15,43.1,31.0,35.4,0.0,37,partly_cloudy
Mumbai,2023-04-16,42.7,29.6,35.9,0.0,39,sunny
Mumbai,2023-04-17,35.7,27.8,31.0,0.0,64,partly_cloudy
Mumbai,2023-04-18,34.7,27.6,31.3,0.0,53,sunny
Mumbai,2023-04-19,43.3,28.1,36.0,0.0,36,cloudy
Mumbai,2023-04-20,39.6,28.4,35.7,0.0,65,sunny
Mumbai,2023-04-21,36.8,24.5,31.4,0.0,46,sunny
Mumbai,2023-04-22,42.5,30.7,36.9,3.8,45,partly_cloudy
Mumbai,2023-04-23,37.8,27.5,31.2,0.0,63,sunny
Mumbai,2023-04-24,43.3,30.7,36.2,0.0,56,partly_cloudy
Mumbai,2023-04-25,37.6,27.9,31.4,0.0,31,sunny
Mumbai,2023-04-26,40.3,31.0,36.4,0.0,62,partly_cloudy
Mumbai,2023-04-27,36.9,25.1,31.9,0.0,58,cloudy
Mumbai,2023-04-28,41.3,29.6,34.0,0.0,64,sunny
Mumbai,2023-04-29,42.1,30.7,34.8,0.0,33,cloudy
Mumbai,2023-04-30,40.7,25.5,33.1,0.0,65,sunny
Mumbai,2023-05-01,38.7,28.3,35.2,0.0,56,cloudy
Mumbai,2023-05-02,37.4,28.1,33.7,0.0,57,cloudy
Mumbai,2023-05-03,35.8,26.1,32.3,0.0,37,sunny
Mumbai,2023-05-04,39.5,32.5,35.9,0.0,45,sunny
Mumbai,2023-05-05,37.8,28.5,32.7,4.8,66,partly_cloudy
Mumbai,2023-05-06,38.3,23.4,31.1,0.0,65,sunny
Mumbai,2023-05-07,39.3,25.9,33.5,6.8,35,partly_cloudy
Mumbai,2023-05-08,41.4,32.0,35.7,0.0,69,cloudy
Mumbai,2023-05-09,39.7,27.5,34.2,0.0,56,sunny
Mumbai,2023-05-10,40.9,29.8,33.5,0.0,32,partly_cloudy
Mumbai,2023-05-11,40.1,28.1,34.9,0.0,39,partly_cloudy
Mumbai,2023-05-12,37.5,26.7,34.3,0.0,61,partly_cloudy
Mumbai,2023-05-13,39.6,30.3,36.0,0.0,61,sunny
Mumbai,2023-05-14,36.5,26.0,33.5,0.0,33,sunny
Mumbai,2023-05-15,36.4,27.2,32.9,0.0,36,cloudy
Mumbai,2023-05-16,38.1,28.0,31.9,0.0,47,partly_cloudy
Mumbai,2023-05-17,42.3,29.4,36.1,6.0,49,partly_cloudy
Mumbai,2023-05-18,35.4,26.2,31.9,0.0,30,cloudy
Mumbai,2023-05-19,36.7,28.6,33.4,0.0,58,cloudy
Mumbai,2023-05-20,40.6,27.6,34.0,0.0,60,partly_cloudy
Mumbai,2023-05-21,41.5,31.3,34.6,0.0,41,cloudy
Mumbai,2023-05-22,38.5,24.3,31.3,0.0,65,partly_cloudy
Mumbai,2023-05-23,37.9,30.0,34.2,0.0,43,partly_cloudy
Mumbai,2023-05-24,40.5,32.1,37.0,0.0,38,cloudy
Mumbai,2023-05-25,39.8,24.7,32.6,0.0,55,partly_cloudy
Mumbai,2023-05-26,39.5,27.9,34.0,0.0,61,cloudy
Mumbai,2023-05-27,37.6,27.8,33.4,2.1,65,cloudy
Mumbai,2023-05-28,35.5,24.6,31.2,0.0,36,cloudy
Mumbai,2023-05-29,37.6,28.5,33.6,0.0,35,sunny
Mumbai,2023-05-30,38.8,25.9,31.4,0.0,68,sunny
Mumbai,2023-05-31,43.4,33.4,36.9,0.0,49,partly_cloudy
Mumbai,2023-06-01,35.6,24.0,27.9,0.0,72,sunny
Mumbai,2023-06-02,30.9,20.0,27.3,40.8,52,rainy
Mumbai,2023-06-03,31.0,18.9,26.6,35.3,54,rainy
Mumbai,2023-06-04,29.0,18.7,25.3,26.1,88,rainy
Mumbai,2023-06-05,31.8,21.4,25.1,0.0,44,sunny
Mumbai,2023-06-06,29.3,18.2,26.0,0.0,52,sunny
Mumbai,2023-06-07,30.7,19.7,26.8,0.0,80,sunny
Mumbai,2023-06-08,29.1,21.6,25.7,5.9,80,rainy
Mumbai,2023-06-09,28.2,17.6,24.7,47.1,54,rainy
Mumbai,2023-06-10,31.4,24.4,28.0,6.6,67,rainy
Mumbai,2023-06-11,30.6,20.0,26.2,49.8,72,rainy
Mumbai,2023-06-12,30.7,18.2,23.1,0.0,44,cloudy
Mumbai,2023-06-13,30.7,21.6,26.5,18.4,51,rainy
Mumbai,2023-06-14,35.1,19.5,27.2,0.0,53,cloudy
Mumbai,2023-06-15,32.1,22.9,28.3,33.0,40,rainy
Mumbai,2023-06-16,30.0,20.0,25.5,12.5,44,rainy
Mumbai,2023-06-17,34.0,24.8,28.2,29.1,76,rainy
Mumbai,2023-06-18,30.1,21.4,26.4,0.0,57,sunny
Mumbai,2023-06-19,30.8,22.6,26.7,37.7,43,rainy
Mumbai,2023-06-20,31.2,20.5,23.6,40.8,92,rainy
Mumbai,2023-06-21,31.3,18.5,24.4,27.8,54,rainy
Mumbai,2023-06-22,29.7,20.2,25.3,0.0,79,sunny
Mumbai,2023-06-23,28.7,18.4,24.9,0.0,83,sunny
Mumbai,2023-06-24,30.2,22.5,27.1,44.9,71,rainy
Mumbai,2023-06-25,31.8,20.5,26.8,16.5,89,rainy
Mumbai,2023-06-26,33.9,21.5,26.2,26.7,59,rainy
Mumbai,2023-06-27,32.9,24.3,27.7,11.7,53,rainy
Mumbai,2023-06-28,31.4,17.7,25.6,0.0,78,cloudy
Mumbai,2023-06-29,31.7,17.0,23.8,0.0,49,cloudy
Mumbai,2023-06-30,28.8,20.2,25.8,0.0,57,sunny
Mumbai,2023-07-01,30.5,23.3,27.0,24.9,50,rainy
Mumbai,2023-07-02,29.0,21.0,24.2,38.6,76,rainy
Mumbai,2023-07-03,27.0,16.2,23.9,19.7,68,rainy
Mumbai,2023-07-04,33.4,20.1,27.9,11.2,91,rainy
Mumbai,2023-07-05,31.7,20.3,27.3,38.6,65,rainy
Mumbai,2023-07-06,31.4,24.0,27.1,0.0,91,cloudy
Mumbai,2023-07-07,30.2,17.7,24.3,12.1,72,rainy
Mumbai,2023-07-08,31.1,21.3,27.4,8.8,73,rainy
Mumbai,2023-07-09,29.9,18.3,24.0,0.0,91,sunny
Mumbai,2023-07-10,27.0,18.5,23.6,20.8,93,rainy
Mumbai,2023-07-11,33.0,21.6,27.2,19.3,73,rainy
Mumbai,2023-07-12,32.6,19.7,25.5,0.0,59,sunny
Mumbai,2023-07-13,29.9,20.3,25.9,0.0,51,sunny
Mumbai,2023-07-14,31.6,20.6,27.9,43.1,86,rainy
Mumbai,2023-07-15,28.1,17.0,23.5,0.0,61,cloudy
Mumbai,2023-07-16,30.9,17.3,24.0,36.4,49,rainy
Mumbai,2023-07-17,35.8,21.0,28.8,0.0,67,cloudy
Mumbai,2023-07-18,34.4,19.8,27.7,0.0,79,sunny
Mumbai,2023-07-19,30.0,18.3,25.6,35.1,87,rainy
Mumbai,2023-07-20,29.0,16.0,23.6,29.2,64,rainy
Mumbai,2023-07-21,32.7,21.4,28.4,0.0,73,cloudy
Mumbai,2023-07-22,31.1,19.0,26.9,0.0,44,sunny
Mumbai,2023-07-23,33.1,25.0,28.2,0.0,69,sunny
Mumbai,2023-07-24,27.2,20.4,23.8,48.7,43,rainy
Mumbai,2023-07-25,30.6,21.6,26.3,13.6,51,rainy
Mumbai,2023-07-26,31.8,22.8,26.2,40.4,71,rainy
Mumbai,2023-07-27,31.3,17.6,25.6,0.0,88,sunny
Mumbai,2023-07-28,34.0,22.4,26.9,0.0,54,sunny
Mumbai,2023-07-29,32.7,24.0,27.5,9.7,93,rainy
Mumbai,2023-07-30,33.7,22.2,27.6,0.0,75,cloudy
Mumbai,2023-07-31,31.5,22.2,26.2,20.0,67,rainy
Mumbai,2023-08-01,34.9,21.6,27.7,32.0,67,rainy
Mumbai,2023-08-02,35.7,25.3,28.8,35.7,93,rainy
Mumbai,2023-08-03,31.5,20.6,26.5,25.4,61,rainy
Mumbai,2023-08-04,31.2,17.7,24.6,48.5,93,rainy
Mumbai,2023-08-05,30.8,19.5,23.7,0.0,93,cloudy
Mumbai,2023-08-06,33.7,19.7,27.6,0.0,93,sunny
Mumbai,2023-08-07,32.7,23.6,26.9,9.4,61,rainy
Mumbai,2023-08-08,31.4,17.2,23.9,45.5,40,rainy
Mumbai,2023-08-09,30.8,18.0,23.2,0.0,68,cloudy
Mumbai,2023-08-10,30.6,18.5,25.6,34.7,55,rainy
Mumbai,2023-08-11,31.0,21.0,24.9,23.9,74,rainy
Mumbai,2023-08-12,30.2,19.7,23.7,20.3,83,rainy
Mumbai,2023-08-13,27.7,16.4,23.3,0.0,59,cloudy
Mumbai,2023-08-14,30.7,23.7,27.5,14.3,89,rainy
Mumbai,2023-08-15,27.7,16.7,23.5,0.0,66,cloudy
Mumbai,2023-08-16,35.3,21.5,28.1,37.6,83,rainy
Mumbai,2023-08-17,29.2,18.0,24.5,0.0,49,sunny
Mumbai,2023-08-18,26.9,16.0,23.6,0.0,94,cloudy
Mumbai,2023-08-19,32.9,21.7,25.6,29.4,58,rainy
Mumbai,2023-08-20,32.5,18.8,26.4,21.6,58,rainy
Mumbai,2023-08-21,31.6,19.8,26.1,0.0,95,sunny
Mumbai,2023-08-22,30.5,20.7,26.4,45.2,72,rainy
Mumbai,2023-08-23,29.5,19.0,26.2,0.0,57,sunny
Mumbai,2023-08-24,28.3,16.8,24.5,7.6,52,rainy
Mumbai,2023-08-25,30.3,18.5,24.7,0.0,77,sunny
Mumbai,2023-08-26,31.0,22.2,26.5,0.0,62,cloudy
Mumbai,2023-08-27,35.5,21.1,29.0,0.0,88,sunny
Mumbai,2023-08-28,33.1,25.7,28.9,0.0,90,sunny
Mumbai,2023-08-29,31.4,19.8,25.1,0.0,78,sunny
Mumbai,2023-08-30,31.1,19.1,26.3,48.7,49,rainy
Mumbai,2023-08-31,33.9,20.1,26.1,0.0,94,cloudy
Mumbai,2023-09-01,26.4,17.1,23.3,37.3,79,rainy
Mumbai,2023-09-02,33.5,21.4,28.2,0.0,42,cloudy
Mumbai,2023-09-03,30.2,19.0,24.8,9.2,91,rainy
Mumbai,2023-09-04,31.8,21.3,25.4,28.2,70,rainy
Mumbai,2023-09-05,30.3,21.4,27.1,46.9,50,rainy
Mumbai,2023-09-06,30.7,21.9,26.8,11.0,94,rainy
Mumbai,2023-09-07,32.0,23.1,28.6,0.0,91,cloudy
Mumbai,2023-09-08,29.0,18.6,25.7,5.8,93,rainy
Mumbai,2023-09-09,32.4,19.9,26.2,0.0,66,cloudy
Mumbai,2023-09-10,32.7,22.4,26.3,0.0,53,cloudy
Mumbai,2023-09-11,31.3,18.8,26.3,0.0,81,sunny
Mumbai,2023-09-12,31.4,25.2,28.3,0.0,50,cloudy
Mumbai,2023-09-13,30.6,18.9,26.7,0.0,57,cloudy
Mumbai,2023-09-14,27.9,17.1,24.7,28.0,78,rainy
Mumbai,2023-09-15,33.9,22.2,26.9,0.0,55,cloudy
Mumbai,2023-09-16,30.9,19.3,25.1,23.7,76,rainy
Mumbai,2023-09-17,28.3,20.3,24.8,10.5,46,rainy
Mumbai,2023-09-18,27.9,20.3,24.7,0.0,86,cloudy
Mumbai,2023-09-19,29.6,21.6,26.3,0.0,95,cloudy
Mumbai,2023-09-20,29.3,19.1,25.6,35.7,69,rainy
Mumbai,2023-09-21,28.7,17.8,23.5,5.6,78,rainy
Mumbai,2023-09-22,33.3,24.1,28.6,20.0,80,rainy
Mumbai,2023-09-23,28.9,21.7,25.6,9.5,65,rainy
Mumbai,2023-09-24,29.7,16.5,23.6,30.4,86,rainy
Mumbai,2023-09-25,32.1,21.8,26.2,38.8,80,rainy
Mumbai,2023-09-26,29.0,17.5,25.0,0.0,67,sunny
Mumbai,2023-09-27,31.7,20.9,27.0,25.5,42,rainy
Mumbai,2023-09-28,32.4,20.4,28.4,43.2,55,rainy
Mumbai,2023-09-29,29.0,20.3,23.4,9.5,51,rainy
Mumbai,2023-09-30,32.5,18.3,25.5,0.0,53,sunny
Mumbai,2023-10-01,32.7,23.4,28.1,0.0,52,partly_cloudy
Mumbai,2023-10-02,31.1,22.6,27.8,0.0,35,sunny
Mumbai,2023-10-03,31.7,22.6,28.0,0.0,41,partly_cloudy
Mumbai,2023-10-04,32.2,22.1,27.2,0.0,64,partly_cloudy
Mumbai,2023-10-05,33.1,22.0,27.5,0.0,59,sunny
Mumbai,2023-10-06,34.1,21.6,28.7,7.5,69,cloudy
Mumbai,2023-10-07,31.1,22.6,27.4,7.5,47,partly_cloudy
Mumbai,2023-10-08,34.7,25.6,29.7,0.0,61,partly_cloudy
Mumbai,2023-10-09,29.9,20.2,26.1,3.8,56,sunny
Mumbai,2023-10-10,34.4,19.0,26.4,0.0,31,cloudy
Mumbai,2023-10-11,35.1,21.2,28.4,0.0,59,partly_cloudy
Mumbai,2023-10-12,31.5,19.7,27.5,2.5,70,cloudy
Mumbai,2023-10-13,33.0,21.8,26.6,9.7,34,cloudy
Mumbai,2023-10-14,31.6,24.2,27.7,0.0,53,sunny
Mumbai,2023-10-15,33.6,23.4,27.7,0.0,58,cloudy
Mumbai,2023-10-16,33.8,20.3,27.5,0.0,62,sunny
Mumbai,2023-10-17,33.8,21.3,29.2,0.0,58,sunny
Mumbai,2023-10-18,34.4,20.3,27.5,0.0,32,sunny
Mumbai,2023-10-19,33.3,20.2,27.5,0.0,66,sunny
Mumbai,2023-10-20,34.3,25.8,29.8,0.0,53,cloudy
Mumbai,2023-10-21,33.0,18.4,26.1,0.2,34,partly_cloudy
Mumbai,2023-10-22,33.5,21.8,27.0,0.0,42,sunny
Mumbai,2023-10-23,34.3,22.9,29.4,0.0,70,cloudy
Mumbai,2023-10-24,35.8,23.2,28.2,0.0,40,partly_cloudy
Mumbai,2023-10-25,32.4,22.8,26.9,0.0,60,partly_cloudy
Mumbai,2023-10-26,34.4,23.4,29.5,0.0,41,cloudy
Mumbai,2023-10-27,35.7,22.8,28.8,0.0,34,partly_cloudy
Mumbai,2023-10-28,30.7,21.7,26.9,0.0,51,cloudy
Mumbai,2023-10-29,35.6,21.8,29.0,0.0,40,cloudy
Mumbai,2023-10-30,34.1,21.7,29.5,0.0,52,cloudy
Mumbai,2023-10-31,33.1,21.3,28.9,0.0,66,partly_cloudy
Mumbai,2023-11-01,31.6,19.6,26.1,6.7,55,cloudy
Mumbai,2023-11-02,31.9,21.5,27.4,0.0,53,sunny
Mumbai,2023-11-03,32.2,22.0,28.6,0.0,54,partly_cloudy
Mumbai,2023-11-04,29.9,19.6,26.3,0.0,44,partly_cloudy
Mumbai,2023-11-05,35.1,23.4,29.6,0.0,51,cloudy
Mumbai,2023-11-06,33.2,23.5,29.2,0.0,42,partly_cloudy
Mumbai,2023-11-07,34.9,20.9,27.4,0.0,48,sunny
Mumbai,2023-11-08,30.9,19.1,26.5,0.0,68,cloudy
Mumbai,2023-11-09,36.0,24.1,29.3,0.0,45,partly_cloudy
Mumbai,2023-11-10,33.1,20.8,27.4,0.0,70,sunny
Mumbai,2023-11-11,32.1,23.5,27.9,0.0,30,partly_cloudy
Mumbai,2023-11-12,31.9,22.5,27.5,0.0,31,cloudy
Mumbai,2023-11-13,32.1,19.5,26.0,0.0,35,cloudy
Mumbai,2023-11-14,35.2,23.7,27.8,0.0,61,sunny
Mumbai,2023-11-15,33.7,19.7,27.2,0.0,41,cloudy
Mumbai,2023-11-16,36.8,22.2,29.3,0.0,40,partly_cloudy
Mumbai,2023-11-17,31.2,22.5,27.7,0.0,55,cloudy
Mumbai,2023-11-18,31.9,22.5,26.6,0.0,43,partly_cloudy
Mumbai,2023-11-19,33.4,21.2,27.6,0.0,59,partly_cloudy
Mumbai,2023-11-20,31.2,24.6,27.8,0.0,62,cloudy
Mumbai,2023-11-21,33.0,20.2,28.1,0.0,67,sunny
Mumbai,2023-11-22,30.6,19.0,27.0,0.0,52,sunny
Mumbai,2023-11-23,34.8,21.2,27.0,0.0,31,sunny
Mumbai,2023-11-24,33.8,24.9,28.1,0.0,55,cloudy
Mumbai,2023-11-25,32.6,22.4,26.2,0.0,36,sunny
Mumbai,2023-11-26,29.6,21.0,26.2,0.0,34,sunny
Mumbai,2023-11-27,36.3,22.6,28.5,0.0,66,sunny
Mumbai,2023-11-28,31.9,22.2,28.2,8.4,36,cloudy
Mumbai,2023-11-29,36.3,24.9,28.3,0.0,54,partly_cloudy
Mumbai,2023-11-30,33.0,21.3,26.9,0.0,68,partly_cloudy
Mumbai,2023-12-01,23.8,15.0,20.5,0.0,49,sunny
Mumbai,2023-12-02,25.1,10.9,18.2,0.0,30,cloudy
Mumbai,2023-12-03,23.8,16.4,19.6,0.0,60,cloudy
Mumbai,2023-12-04,24.7,10.4,18.1,0.0,69,cloudy
Mumbai,2023-12-05,24.8,13.2,19.0,9.3,58,partly_cloudy
Mumbai,2023-12-06,26.7,15.3,20.0,8.1,33,partly_cloudy
Mumbai,2023-12-07,23.8,13.9,20.4,0.0,40,partly_cloudy
Mumbai,2023-12-08,22.4,11.4,18.1,0.0,69,sunny
Mumbai,2023-12-09,21.1,13.4,18.0,0.0,61,partly_cloudy
Mumbai,2023-12-10,26.1,12.1,19.6,0.0,33,partly_cloudy
Mumbai,2023-12-11,26.8,15.7,20.8,0.0,50,cloudy
Mumbai,2023-12-12,23.6,11.5,19.0,0.0,34,partly_cloudy
Mumbai,2023-12-13,23.2,12.4,19.5,0.0,60,cloudy
Mumbai,2023-12-14,25.7,10.8,18.3,0.0,36,sunny
Mumbai,2023-12-15,25.1,15.3,20.4,0.0,49,cloudy
Mumbai,2023-12-16,25.1,13.5,18.3,0.0,62,partly_cloudy
Mumbai,2023-12-17,25.5,12.3,18.2,0.0,40,cloudy
Mumbai,2023-12-18,23.5,13.6,19.3,0.0,67,sunny
Mumbai,2023-12-19,22.0,12.4,18.5,0.0,67,cloudy
Mumbai,2023-12-20,24.7,13.0,20.4,0.0,42,sunny
Mumbai,2023-12-21,24.5,16.0,19.5,0.0,39,cloudy
Mumbai,2023-12-22,25.1,12.4,20.0,4.7,61,partly_cloudy
Mumbai,2023-12-23,25.2,16.1,19.7,0.0,30,cloudy
Mumbai,2023-12-24,28.7,17.2,20.8,0.0,42,cloudy
Mumbai,2023-12-25,24.4,12.3,18.6,0.0,62,cloudy
Mumbai,2023-12-26,27.0,15.3,21.3,0.0,34,sunny
Mumbai,2023-12-27,28.7,15.0,21.6,0.0,31,cloudy
Mumbai,2023-12-28,25.9,16.1,21.1,0.0,61,sunny
Mumbai,2023-12-29,23.1,12.3,19.6,0.0,33,cloudy
Mumbai,2023-12-30,24.1,13.4,19.8,0.0,65,sunny
Mumbai,2023-12-31,26.7,14.1,19.3,0.0,46,cloudy
Mumbai,2024-01-01,26.0,15.2,20.1,0.0,52,sunny
Mumbai,2024-01-02,28.5,14.9,21.3,0.0,62,partly_cloudy
Mumbai,2024-01-03,24.3,12.9,19.3,5.2,34,partly_cloudy
Mumbai,2024-01-04,25.7,12.1,18.7,0.0,30,cloudy
Mumbai,2024-01-05,27.5,17.9,21.4,0.0,68,sunny
Mumbai,2024-01-06,25.4,16.8,21.9,0.0,69,partly_cloudy
Mumbai,2024-01-07,27.1,14.6,19.8,0.0,60,partly_cloudy
Mumbai,2024-01-08,29.7,16.3,21.9,0.0,51,cloudy
Mumbai,2024-01-09,22.9,13.7,18.1,0.0,42,cloudy
Mumbai,2024-01-10,22.8,11.4,18.5,0.0,36,sunny
Mumbai,2024-01-11,26.2,13.7,21.2,6.1,52,cloudy
Mumbai,2024-01-12,22.3,12.9,18.3,0.0,63,sunny
Mumbai,2024-01-13,24.7,13.1,18.3,0.0,42,sunny
Mumbai,2024-01-14,28.0,13.1,20.9,0.0,51,sunny
Mumbai,2024-01-15,25.5,17.3,21.2,6.5,57,partly_cloudy
Mumbai,2024-01-16,24.8,13.7,19.8,0.0,30,cloudy
Mumbai,2024-01-17,26.2,13.9,18.8,0.0,62,sunny
Mumbai,2024-01-18,25.2,15.3,21.2,0.0,43,cloudy
Mumbai,2024-01-19,27.2,12.3,19.5,0.0,40,partly_cloudy
Mumbai,2024-01-20,27.8,16.5,21.3,3.6,70,cloudy
Mumbai,2024-01-21,27.8,18.0,21.1,0.0,38,sunny
Mumbai,2024-01-22,24.3,13.0,20.6,0.0,64,cloudy
Mumbai,2024-01-23,28.1,15.0,21.6,0.0,55,cloudy
Mumbai,2024-01-24,25.1,17.7,21.9,0.0,70,partly_cloudy
Mumbai,2024-01-25,27.2,13.1,20.0,0.0,69,cloudy
Mumbai,2024-01-26,23.4,15.3,19.3,0.0,42,cloudy
Mumbai,2024-01-27,28.0,17.3,21.0,0.0,35,cloudy
Mumbai,2024-01-28,24.0,12.0,19.0,0.0,44,cloudy
Mumbai,2024-01-29,25.2,14.0,21.0,0.0,33,sunny
Mumbai,2024-01-30,22.1,10.8,18.5,0.0,51,cloudy
Mumbai,2024-01-31,26.1,11.6,18.7,0.0,66,cloudy
Mumbai,2024-02-01,28.2,17.8,21.6,0.0,65,cloudy
Mumbai,2024-02-02,23.0,12.2,18.6,0.0,51,sunny
Mumbai,2024-02-03,24.5,13.4,21.3,0.0,54,cloudy
Mumbai,2024-02-04,23.6,13.8,20.0,0.0,48,cloudy
Mumbai,2024-02-05,26.5,16.9,20.4,0.0,51,partly_cloudy
Mumbai,2024-02-06,27.2,15.6,21.2,0.0,34,partly_cloudy
Mumbai,2024-02-07,22.8,12.6,18.3,0.0,68,cloudy
Mumbai,2024-02-08,28.0,14.8,20.5,0.0,40,cloudy
Mumbai,2024-02-09,27.0,13.7,20.2,0.0,50,partly_cloudy
